ID;Timestamp;Output;a;b;sigma;ID_dataset
3; 2,75; 16,299226601;4,37;1,39;0,51; 1
3; 4,20; 14,664788505;4,37;1,39;0,51; 1
3; 4,60; 14,668153375;4,37;1,39;0,51; 1
3; 4,80; 15,299399472;4,37;1,39;0,51; 1
3; 4,85; 15,549899305;4,37;1,39;0,51; 1
3; 5,30; 17,482793215;4,37;1,39;0,51; 1
3; 5,35; 17,902178102;4,37;1,39;0,51; 1
3; 5,80; 18,961001971;4,37;1,39;0,51; 1
3; 5,90; 18,237795545;4,37;1,39;0,51; 1
3; 6,70; 21,662322496;4,37;1,39;0,51; 1
3; 7,30; 23,052684538;4,37;1,39;0,51; 1
3; 7,40; 24,485506515;4,37;1,39;0,51; 1
3; 7,55; 24,734100839;4,37;1,39;0,51; 1
3; 7,80; 26,041738183;4,37;1,39;0,51; 1
3; 7,85; 25,315004577;4,37;1,39;0,51; 1
3; 8,30; 26,561083877;4,37;1,39;0,51; 1
3; 8,45; 27,174091806;4,37;1,39;0,51; 1
3; 8,50; 27,258009174;4,37;1,39;0,51; 1
3; 8,60; 26,896588177;4,37;1,39;0,51; 1
3; 8,65; 27,345230481;4,37;1,39;0,51; 1
3; 8,75; 28,001202656;4,37;1,39;0,51; 1
3; 9,70; 28,173663083;4,37;1,39;0,51; 1
4; 0,35;  8,655720385;1,96;0,37;0,13; 1
4; 0,45;  8,504417685;1,96;0,37;0,13; 1
4; 0,55;  8,756825608;1,96;0,37;0,13; 1
4; 0,85;  8,418637854;1,96;0,37;0,13; 1
4; 0,90;  8,018380912;1,96;0,37;0,13; 1
4; 0,95;  8,368529704;1,96;0,37;0,13; 1
4; 1,50;  8,270366614;1,96;0,37;0,13; 1
4; 2,75;  8,513539833;1,96;0,37;0,13; 1
4; 3,00;  8,392851696;1,96;0,37;0,13; 1
4; 3,70;  9,106380519;1,96;0,37;0,13; 1
4; 4,15;  9,449009940;1,96;0,37;0,13; 1
4; 4,20;  9,949563435;1,96;0,37;0,13; 1
4; 4,75;  9,783123705;1,96;0,37;0,13; 1
4; 4,90;  9,341192543;1,96;0,37;0,13; 1
4; 5,10;  8,596856448;1,96;0,37;0,13; 1
4; 5,20;  8,356008810;1,96;0,37;0,13; 1
4; 5,55;  7,447731877;1,96;0,37;0,13; 1
4; 5,65;  6,906644911;1,96;0,37;0,13; 1
4; 5,95;  6,283209902;1,96;0,37;0,13; 1
4; 6,50;  5,592475752;1,96;0,37;0,13; 1
4; 6,60;  5,860636071;1,96;0,37;0,13; 1
4; 7,00;  6,641984532;1,96;0,37;0,13; 1
4; 8,10; 11,648990116;1,96;0,37;0,13; 1
4; 8,60; 14,302501866;1,96;0,37;0,13; 1
4; 8,75; 14,778569562;1,96;0,37;0,13; 1
4; 9,10; 16,004983079;1,96;0,37;0,13; 1
4; 9,25; 16,587998892;1,96;0,37;0,13; 1
4; 9,35; 17,048460047;1,96;0,37;0,13; 1
4; 9,70; 18,453848201;1,96;0,37;0,13; 1
4; 9,75; 18,477667123;1,96;0,37;0,13; 1
5; 0,40; 13,391974747;4,66;0,87;0,94; 1
5; 0,90;  4,797824289;4,66;0,87;0,94; 1
5; 1,00;  3,794473713;4,66;0,87;0,94; 1
5; 1,05;  2,293826941;4,66;0,87;0,94; 1
5; 1,15;  2,818976460;4,66;0,87;0,94; 1
5; 1,45;  1,890159737;4,66;0,87;0,94; 1
5; 1,90; -0,661304554;4,66;0,87;0,94; 1
5; 1,95;  1,306917812;4,66;0,87;0,94; 1
5; 2,50;  5,880348676;4,66;0,87;0,94; 1
5; 3,10; 17,328616450;4,66;0,87;0,94; 1
5; 4,05; 27,061293983;4,66;0,87;0,94; 1
5; 4,10; 26,268886337;4,66;0,87;0,94; 1
5; 4,85; 25,588593642;4,66;0,87;0,94; 1
5; 5,30; 19,729819861;4,66;0,87;0,94; 1
5; 5,75; 17,171159853;4,66;0,87;0,94; 1
5; 5,90; 14,367715129;4,66;0,87;0,94; 1
5; 6,20; 12,787628685;4,66;0,87;0,94; 1
5; 6,55; 10,077371945;4,66;0,87;0,94; 1
5; 6,70;  9,479942673;4,66;0,87;0,94; 1
5; 7,20;  9,725154717;4,66;0,87;0,94; 1
5; 7,35;  8,328753787;4,66;0,87;0,94; 1
5; 7,80; 11,801441618;4,66;0,87;0,94; 1
5; 8,05; 14,475001611;4,66;0,87;0,94; 1
5; 8,45; 18,635535416;4,66;0,87;0,94; 1
5; 8,90; 25,199274762;4,66;0,87;0,94; 1
5; 8,95; 25,478270401;4,66;0,87;0,94; 1
5; 9,55; 34,394718533;4,66;0,87;0,94; 1
5; 9,75; 35,205465608;4,66;0,87;0,94; 1
5; 9,85; 37,978956543;4,66;0,87;0,94; 1
5; 9,95; 34,978596505;4,66;0,87;0,94; 1
6; 0,15;  1,149182868;3,32;0,05;0,82; 1
6; 0,50;  1,881525462;3,32;0,05;0,82; 1
6; 0,95;  5,244612631;3,32;0,05;0,82; 1
6; 1,45;  5,605219380;3,32;0,05;0,82; 1
6; 1,95;  6,645857226;3,32;0,05;0,82; 1
6; 2,00;  5,222339287;3,32;0,05;0,82; 1
6; 2,85;  8,900542635;3,32;0,05;0,82; 1
6; 3,20; 11,515609955;3,32;0,05;0,82; 1
6; 3,55; 12,455767133;3,32;0,05;0,82; 1
6; 4,55; 14,642214918;3,32;0,05;0,82; 1
6; 4,70; 14,651831950;3,32;0,05;0,82; 1
6; 4,80; 15,635377362;3,32;0,05;0,82; 1
6; 4,90; 14,031919569;3,32;0,05;0,82; 1
6; 5,15; 14,695581481;3,32;0,05;0,82; 1
6; 5,30; 14,593489120;3,32;0,05;0,82; 1
6; 5,60; 12,373320372;3,32;0,05;0,82; 1
6; 6,80; 14,431053726;3,32;0,05;0,82; 1
6; 7,05; 14,338626565;3,32;0,05;0,82; 1
6; 7,30; 14,810666672;3,32;0,05;0,82; 1
6; 7,45; 14,336677296;3,32;0,05;0,82; 1
6; 7,55; 13,298254165;3,32;0,05;0,82; 1
6; 7,75; 12,848670893;3,32;0,05;0,82; 1
6; 7,85; 11,910974056;3,32;0,05;0,82; 1
6; 7,90; 12,241167169;3,32;0,05;0,82; 1
6; 8,00; 11,414051334;3,32;0,05;0,82; 1
6; 8,25; 11,457295129;3,32;0,05;0,82; 1
6; 8,70; 12,514168226;3,32;0,05;0,82; 1
6; 8,80; 14,626476064;3,32;0,05;0,82; 1
6; 8,90; 15,294918011;3,32;0,05;0,82; 1
6; 9,75; 16,427928770;3,32;0,05;0,82; 1
7; 0,35; 10,616359470;3,10;1,13;0,04; 1
7; 0,55; 11,029951310;3,10;1,13;0,04; 1
7; 1,20; 13,318696218;3,10;1,13;0,04; 1
7; 1,40; 14,071579363;3,10;1,13;0,04; 1
7; 1,70; 15,420371252;3,10;1,13;0,04; 1
7; 1,75; 15,630749597;3,10;1,13;0,04; 1
7; 1,80; 15,878211976;3,10;1,13;0,04; 1
7; 1,90; 16,334377394;3,10;1,13;0,04; 1
7; 2,15; 17,226686362;3,10;1,13;0,04; 1
7; 2,75; 18,594508296;3,10;1,13;0,04; 1
7; 3,30; 18,370379977;3,10;1,13;0,04; 1
7; 3,95; 16,790521534;3,10;1,13;0,04; 1
7; 4,25; 16,007628808;3,10;1,13;0,04; 1
7; 4,35; 15,814478444;3,10;1,13;0,04; 1
7; 4,75; 14,968907315;3,10;1,13;0,04; 1
7; 5,50; 15,111856604;3,10;1,13;0,04; 1
7; 6,55; 16,823391940;3,10;1,13;0,04; 1
7; 6,75; 17,048404445;3,10;1,13;0,04; 1
7; 6,80; 17,072009452;3,10;1,13;0,04; 1
7; 7,05; 17,084375796;3,10;1,13;0,04; 1
7; 7,20; 17,057002420;3,10;1,13;0,04; 1
7; 8,15; 15,087518557;3,10;1,13;0,04; 1
7; 8,20; 15,040953502;3,10;1,13;0,04; 1
7; 8,55; 13,865370199;3,10;1,13;0,04; 1
7; 8,80; 13,133002242;3,10;1,13;0,04; 1
7; 8,95; 12,609206164;3,10;1,13;0,04; 1
7; 9,10; 12,134548333;3,10;1,13;0,04; 1
7; 9,25; 11,586326394;3,10;1,13;0,04; 1
7; 9,85;  9,530121654;3,10;1,13;0,04; 1
7; 9,95;  9,209812565;3,10;1,13;0,04; 1
8; 0,05; 13,314100010;0,45;0,03;0,42; 1
8; 0,20; 13,343642432;0,45;0,03;0,42; 1
8; 0,60; 11,158796830;0,45;0,03;0,42; 1
8; 0,80; 11,115419446;0,45;0,03;0,42; 1
8; 1,60; 11,720341956;0,45;0,03;0,42; 1
8; 1,70; 11,413415662;0,45;0,03;0,42; 1
8; 1,90; 12,097690074;0,45;0,03;0,42; 1
8; 2,10; 11,831924515;0,45;0,03;0,42; 1
8; 3,20; 10,785805926;0,45;0,03;0,42; 1
8; 3,30; 11,526131629;0,45;0,03;0,42; 1
8; 3,40; 10,855023962;0,45;0,03;0,42; 1
8; 3,85; 11,668340449;0,45;0,03;0,42; 1
8; 4,00; 11,854680092;0,45;0,03;0,42; 1
8; 4,05; 11,619313529;0,45;0,03;0,42; 1
8; 4,85; 13,778066266;0,45;0,03;0,42; 1
8; 5,25; 13,531758143;0,45;0,03;0,42; 1
8; 5,85; 13,816923872;0,45;0,03;0,42; 1
8; 5,95; 14,500305109;0,45;0,03;0,42; 1
8; 6,05; 13,500901965;0,45;0,03;0,42; 1
8; 6,15; 13,674591460;0,45;0,03;0,42; 1
8; 6,55; 13,561669006;0,45;0,03;0,42; 1
8; 6,85; 14,206363382;0,45;0,03;0,42; 1
8; 7,90; 14,629222030;0,45;0,03;0,42; 1
8; 8,55; 14,747669304;0,45;0,03;0,42; 1
8; 8,75; 15,539482020;0,45;0,03;0,42; 1
8; 8,85; 14,789240397;0,45;0,03;0,42; 1
8; 8,95; 15,443627907;0,45;0,03;0,42; 1
8; 9,30; 15,044870705;0,45;0,03;0,42; 1
8; 9,40; 16,299763230;0,45;0,03;0,42; 1
8; 9,70; 16,567884829;0,45;0,03;0,42; 1
9; 0,25;  9,422782970;0,90;1,46;0,33; 1
9; 0,45;  9,381454341;0,90;1,46;0,33; 1
9; 0,55;  9,271707626;0,90;1,46;0,33; 1
9; 1,75; 10,302496210;0,90;1,46;0,33; 1
9; 1,90; 10,462978587;0,90;1,46;0,33; 1
9; 2,60; 11,355470603;0,90;1,46;0,33; 1
9; 2,90; 11,556510714;0,90;1,46;0,33; 1
9; 3,00; 12,073262074;0,90;1,46;0,33; 1
9; 3,80; 12,404779530;0,90;1,46;0,33; 1
9; 4,30; 12,969262265;0,90;1,46;0,33; 1
9; 5,05; 13,197949986;0,90;1,46;0,33; 1
9; 5,25; 14,084319457;0,90;1,46;0,33; 1
9; 5,30; 12,892727933;0,90;1,46;0,33; 1
9; 5,35; 13,782060803;0,90;1,46;0,33; 1
9; 5,80; 13,873519347;0,90;1,46;0,33; 1
9; 5,85; 13,495863041;0,90;1,46;0,33; 1
9; 6,40; 14,027819959;0,90;1,46;0,33; 1
9; 7,30; 14,700827675;0,90;1,46;0,33; 1
9; 7,50; 14,999683682;0,90;1,46;0,33; 1
9; 8,20; 16,325293936;0,90;1,46;0,33; 1
9; 8,25; 16,351561050;0,90;1,46;0,33; 1
9; 8,30; 16,370909587;0,90;1,46;0,33; 1
9; 8,35; 16,962267841;0,90;1,46;0,33; 1
9; 8,85; 17,481185167;0,90;1,46;0,33; 1
9; 8,90; 17,636933639;0,90;1,46;0,33; 1
9; 9,15; 17,577077622;0,90;1,46;0,33; 1
9; 9,20; 17,449511339;0,90;1,46;0,33; 1
9; 9,35; 18,367495154;0,90;1,46;0,33; 1
9; 9,60; 18,305197301;0,90;1,46;0,33; 1
9;10,00; 18,358885412;0,90;1,46;0,33; 1
10; 0,05; 10,898444989;1,05;1,17;0,08; 1
10; 0,75; 10,082764954;1,05;1,17;0,08; 1
10; 1,60;  8,719726219;1,05;1,17;0,08; 1
10; 2,30;  8,179232536;1,05;1,17;0,08; 1
10; 2,50;  7,923703659;1,05;1,17;0,08; 1
10; 2,60;  8,168140617;1,05;1,17;0,08; 1
10; 3,00;  8,271382093;1,05;1,17;0,08; 1
10; 3,15;  8,504679759;1,05;1,17;0,08; 1
10; 3,60;  9,019873135;1,05;1,17;0,08; 1
10; 4,20; 10,008219092;1,05;1,17;0,08; 1
10; 4,30; 10,110825219;1,05;1,17;0,08; 1
10; 4,50; 10,423744220;1,05;1,17;0,08; 1
10; 4,55; 10,494184003;1,05;1,17;0,08; 1
10; 5,00; 11,324310679;1,05;1,17;0,08; 1
10; 5,40; 12,010242021;1,05;1,17;0,08; 1
10; 6,20; 14,130322281;1,05;1,17;0,08; 1
10; 6,35; 14,421801684;1,05;1,17;0,08; 1
10; 6,65; 15,236124976;1,05;1,17;0,08; 1
10; 6,90; 15,929768669;1,05;1,17;0,08; 1
10; 6,95; 15,794354588;1,05;1,17;0,08; 1
10; 7,20; 16,470436824;1,05;1,17;0,08; 1
10; 7,25; 16,583894077;1,05;1,17;0,08; 1
10; 7,50; 16,973240971;1,05;1,17;0,08; 1
10; 7,90; 17,484520490;1,05;1,17;0,08; 1
10; 8,00; 17,698749506;1,05;1,17;0,08; 1
10; 8,20; 17,728449148;1,05;1,17;0,08; 1
10; 8,35; 17,849186089;1,05;1,17;0,08; 1
10; 8,85; 18,366980752;1,05;1,17;0,08; 1
10; 9,05; 18,559516236;1,05;1,17;0,08; 1
10;10,00; 19,780950133;1,05;1,17;0,08; 1
11; 0,00; 12,359238045;0,61;1,13;0,04; 1
11; 1,70; 11,122746313;0,61;1,13;0,04; 1
11; 1,85; 11,189157072;0,61;1,13;0,04; 1
11; 2,05; 11,416851146;0,61;1,13;0,04; 1
11; 2,40; 11,885392715;0,61;1,13;0,04; 1
11; 2,80; 12,448358202;0,61;1,13;0,04; 1
11; 4,00; 12,848304264;0,61;1,13;0,04; 1
11; 4,35; 12,577644528;0,61;1,13;0,04; 1
11; 4,50; 12,353329738;0,61;1,13;0,04; 1
11; 4,80; 11,855933410;0,61;1,13;0,04; 1
11; 5,15; 11,319408058;0,61;1,13;0,04; 1
11; 5,25; 11,222594559;0,61;1,13;0,04; 1
11; 5,40; 10,995727135;0,61;1,13;0,04; 1
11; 5,75; 10,960546712;0,61;1,13;0,04; 1
11; 6,00; 11,107123221;0,61;1,13;0,04; 1
11; 6,80; 12,763713971;0,61;1,13;0,04; 1
11; 6,85; 13,003248454;0,61;1,13;0,04; 1
11; 6,95; 13,227560433;0,61;1,13;0,04; 1
11; 7,00; 13,409082612;0,61;1,13;0,04; 1
11; 7,30; 14,319969512;0,61;1,13;0,04; 1
11; 7,50; 14,997152764;0,61;1,13;0,04; 1
11; 7,60; 15,314059193;0,61;1,13;0,04; 1
11; 7,75; 15,769370394;0,61;1,13;0,04; 1
11; 8,20; 16,890355725;0,61;1,13;0,04; 1
11; 8,35; 17,264212880;0,61;1,13;0,04; 1
11; 8,45; 17,337186215;0,61;1,13;0,04; 1
11; 8,85; 18,020363529;0,61;1,13;0,04; 1
11; 9,30; 18,512802301;0,61;1,13;0,04; 1
11; 9,45; 18,592872697;0,61;1,13;0,04; 1
11; 9,60; 18,780473935;0,61;1,13;0,04; 1
12; 0,50;  2,708077011;3,77;0,02;0,18; 1
12; 0,80;  4,787501388;3,77;0,02;0,18; 1
12; 0,90;  5,373956014;3,77;0,02;0,18; 1
12; 1,55; 10,438107151;3,77;0,02;0,18; 1
12; 2,05; 10,989830257;3,77;0,02;0,18; 1
12; 2,35; 10,323471738;3,77;0,02;0,18; 1
12; 2,55; 10,064278933;3,77;0,02;0,18; 1
12; 2,70; 10,011795443;3,77;0,02;0,18; 1
12; 2,90; 10,919202342;3,77;0,02;0,18; 1
12; 3,10; 12,179628169;3,77;0,02;0,18; 1
12; 3,40; 14,983443280;3,77;0,02;0,18; 1
12; 3,90; 18,696066477;3,77;0,02;0,18; 1
12; 4,10; 18,924677819;3,77;0,02;0,18; 1
12; 4,40; 17,729941909;3,77;0,02;0,18; 1
12; 4,55; 17,218870440;3,77;0,02;0,18; 1
12; 4,95; 13,535535745;3,77;0,02;0,18; 1
12; 5,30; 10,720424941;3,77;0,02;0,18; 1
12; 5,40;  9,770683091;3,77;0,02;0,18; 1
12; 5,45;  9,787870467;3,77;0,02;0,18; 1
12; 5,65;  9,415024748;3,77;0,02;0,18; 1
12; 5,70;  9,496953489;3,77;0,02;0,18; 1
12; 5,85;  9,058510615;3,77;0,02;0,18; 1
12; 6,30;  9,856386129;3,77;0,02;0,18; 1
12; 6,60;  8,497919997;3,77;0,02;0,18; 1
12; 7,45;  8,142216008;3,77;0,02;0,18; 1
12; 7,55;  8,237697251;3,77;0,02;0,18; 1
12; 8,45;  9,603910869;3,77;0,02;0,18; 1
12; 9,45; 13,417916304;3,77;0,02;0,18; 1
12; 9,95; 15,733416686;3,77;0,02;0,18; 1
12;10,00; 15,598312355;3,77;0,02;0,18; 1
13; 0,10;  7,196300622;0,53;1,68;0,85; 1
13; 0,35;  8,241471396;0,53;1,68;0,85; 1
13; 0,50;  7,634588392;0,53;1,68;0,85; 1
13; 0,75;  8,665356400;0,53;1,68;0,85; 1
13; 1,00;  9,121510869;0,53;1,68;0,85; 1
13; 1,20;  7,831016881;0,53;1,68;0,85; 1
13; 1,30;  9,812680868;0,53;1,68;0,85; 1
13; 2,30; 11,285067589;0,53;1,68;0,85; 1
13; 2,50; 11,840420857;0,53;1,68;0,85; 1
13; 2,75; 10,184616479;0,53;1,68;0,85; 1
13; 2,95; 11,098309262;0,53;1,68;0,85; 1
13; 4,10; 12,927612370;0,53;1,68;0,85; 1
13; 4,30; 12,425865143;0,53;1,68;0,85; 1
13; 4,55; 11,252188125;0,53;1,68;0,85; 1
13; 5,35; 10,990101233;0,53;1,68;0,85; 1
13; 5,50; 11,607418433;0,53;1,68;0,85; 1
13; 5,90;  9,294343409;0,53;1,68;0,85; 1
13; 5,95; 10,651825929;0,53;1,68;0,85; 1
13; 7,10;  9,067632940;0,53;1,68;0,85; 1
13; 7,15;  9,374068475;0,53;1,68;0,85; 1
13; 7,90; 12,414632614;0,53;1,68;0,85; 1
13; 8,00; 10,537846255;0,53;1,68;0,85; 1
13; 8,30; 10,833082989;0,53;1,68;0,85; 1
13; 8,35; 11,643186356;0,53;1,68;0,85; 1
13; 8,45; 11,318614679;0,53;1,68;0,85; 1
13; 8,65; 13,137166413;0,53;1,68;0,85; 1
13; 8,85; 12,897365364;0,53;1,68;0,85; 1
13; 9,75; 16,003564939;0,53;1,68;0,85; 1
13; 9,85; 15,902499736;0,53;1,68;0,85; 1
13; 9,95; 15,250952510;0,53;1,68;0,85; 1
14; 0,35; 10,623077249;0,63;1,99;0,06; 1
14; 0,80; 10,209557363;0,63;1,99;0,06; 1
14; 1,00; 10,158187990;0,63;1,99;0,06; 1
14; 1,35; 10,138502531;0,63;1,99;0,06; 1
14; 1,40; 10,311613482;0,63;1,99;0,06; 1
14; 1,80; 10,257573008;0,63;1,99;0,06; 1
14; 1,90; 10,534405255;0,63;1,99;0,06; 1
14; 3,00; 11,960250140;0,63;1,99;0,06; 1
14; 3,05; 12,030587364;0,63;1,99;0,06; 1
14; 3,15; 12,048072678;0,63;1,99;0,06; 1
14; 3,35; 12,380052607;0,63;1,99;0,06; 1
14; 3,60; 12,609497309;0,63;1,99;0,06; 1
14; 4,15; 12,946291601;0,63;1,99;0,06; 1
14; 4,90; 12,796463344;0,63;1,99;0,06; 1
14; 5,30; 12,657963335;0,63;1,99;0,06; 1
14; 5,55; 12,428519639;0,63;1,99;0,06; 1
14; 5,65; 12,442611922;0,63;1,99;0,06; 1
14; 5,90; 12,396719251;0,63;1,99;0,06; 1
14; 6,10; 12,382833875;0,63;1,99;0,06; 1
14; 6,50; 12,398486911;0,63;1,99;0,06; 1
14; 6,55; 12,549445620;0,63;1,99;0,06; 1
14; 6,85; 12,601985938;0,63;1,99;0,06; 1
14; 6,95; 12,621527361;0,63;1,99;0,06; 1
14; 7,35; 13,153976419;0,63;1,99;0,06; 1
14; 7,65; 13,560271406;0,63;1,99;0,06; 1
14; 8,25; 14,491166951;0,63;1,99;0,06; 1
14; 8,45; 14,702758414;0,63;1,99;0,06; 1
14; 8,70; 15,154950138;0,63;1,99;0,06; 1
14; 8,95; 15,500195496;0,63;1,99;0,06; 1
14; 9,25; 16,118787408;0,63;1,99;0,06; 1
15; 0,00; 11,403601096;3,51;0,51;0,80; 1
15; 0,05; 11,012744996;3,51;0,51;0,80; 1
15; 0,30; 14,101339699;3,51;0,51;0,80; 1
15; 1,10; 16,013295363;3,51;0,51;0,80; 1
15; 1,25; 17,374195324;3,51;0,51;0,80; 1
15; 1,45; 16,028040851;3,51;0,51;0,80; 1
15; 1,80; 16,781510867;3,51;0,51;0,80; 1
15; 2,30; 15,432212661;3,51;0,51;0,80; 1
15; 2,35; 13,135867708;3,51;0,51;0,80; 1
15; 2,45; 12,643558305;3,51;0,51;0,80; 1
15; 2,70; 12,432001308;3,51;0,51;0,80; 1
15; 2,85; 11,083621652;3,51;0,51;0,80; 1
15; 3,20;  9,313045590;3,51;0,51;0,80; 1
15; 3,55;  7,136662026;3,51;0,51;0,80; 1
15; 3,65;  6,179579771;3,51;0,51;0,80; 1
15; 4,00;  4,115092506;3,51;0,51;0,80; 1
15; 4,50;  4,094218487;3,51;0,51;0,80; 1
15; 4,55;  3,730268939;3,51;0,51;0,80; 1
15; 5,45;  9,388478916;3,51;0,51;0,80; 1
15; 5,80; 11,514172537;3,51;0,51;0,80; 1
15; 6,00; 12,533676353;3,51;0,51;0,80; 1
15; 6,30; 11,266732858;3,51;0,51;0,80; 1
15; 6,75; 11,559845260;3,51;0,51;0,80; 1
15; 7,20;  8,540650362;3,51;0,51;0,80; 1
15; 7,95;  8,211208691;3,51;0,51;0,80; 1
15; 8,75; 10,266786377;3,51;0,51;0,80; 1
15; 9,00;  9,404024622;3,51;0,51;0,80; 1
15; 9,10; 11,293861963;3,51;0,51;0,80; 1
15; 9,30; 11,040392520;3,51;0,51;0,80; 1
15; 9,35; 10,918432098;3,51;0,51;0,80; 1
16; 0,15; 11,074567110;0,99;1,33;0,79; 1
16; 0,20;  9,716168263;0,99;1,33;0,79; 1
16; 0,45;  8,321823773;0,99;1,33;0,79; 1
16; 0,55;  9,415794722;0,99;1,33;0,79; 1
16; 0,90;  8,351306246;0,99;1,33;0,79; 1
16; 1,20;  9,024500040;0,99;1,33;0,79; 1
16; 1,30;  7,688947875;0,99;1,33;0,79; 1
16; 1,35;  7,509662124;0,99;1,33;0,79; 1
16; 1,55;  6,838102089;0,99;1,33;0,79; 1
16; 1,80;  7,085941282;0,99;1,33;0,79; 1
16; 2,20;  7,503628282;0,99;1,33;0,79; 1
16; 2,75;  7,424102745;0,99;1,33;0,79; 1
16; 3,25; 10,796724322;0,99;1,33;0,79; 1
16; 4,00; 12,202128738;0,99;1,33;0,79; 1
16; 4,20; 11,101658977;0,99;1,33;0,79; 1
16; 4,45; 12,053504153;0,99;1,33;0,79; 1
16; 5,40; 13,180495985;0,99;1,33;0,79; 1
16; 5,50; 13,491531723;0,99;1,33;0,79; 1
16; 5,55; 13,172154597;0,99;1,33;0,79; 1
16; 5,80; 13,297964574;0,99;1,33;0,79; 1
16; 6,05; 13,240414087;0,99;1,33;0,79; 1
16; 6,90; 13,088417827;0,99;1,33;0,79; 1
16; 6,95; 14,117167689;0,99;1,33;0,79; 1
16; 7,70; 16,072111831;0,99;1,33;0,79; 1
16; 7,75; 14,838296852;0,99;1,33;0,79; 1
16; 8,45; 17,632645026;0,99;1,33;0,79; 1
16; 8,50; 17,336685487;0,99;1,33;0,79; 1
16; 9,00; 18,031571793;0,99;1,33;0,79; 1
16; 9,25; 18,308841509;0,99;1,33;0,79; 1
16; 9,40; 19,924323970;0,99;1,33;0,79; 1
17; 0,15;  8,193350944;1,63;0,95;0,93; 1
