ID;Timestamp;Output;a;b;sigma;ID_dataset
2; 9,70; 1,662241e+00;1,41;1,40;0,31;1
2; 9,85; 1,668794e+00;1,41;1,40;0,31;1
2;10,00; 1,236163e+00;1,41;1,40;0,31;1
3; 0,15;-1,138186e+00;1,41;1,40;0,31;1
3; 0,55;-6,708431e-01;1,41;1,40;0,31;1
3; 0,80;-1,230916e+00;1,41;1,40;0,31;1
3; 1,05;-1,197681e+00;1,41;1,40;0,31;1
3; 1,40;-1,519226e+00;1,41;1,40;0,31;1
3; 1,95;-1,415876e+00;1,41;1,40;0,31;1
3; 2,25;-1,220304e+00;1,41;1,40;0,31;1
3; 2,30;-1,758585e+00;1,41;1,40;0,31;1
3; 2,50;-1,207234e+00;1,41;1,40;0,31;1
3; 2,60;-9,896221e-01;1,41;1,40;0,31;1
3; 2,65;-1,353223e+00;1,41;1,40;0,31;1
3; 3,30;-6,601996e-01;1,41;1,40;0,31;1
3; 3,70;-1,719516e-01;1,41;1,40;0,31;1
3; 3,85;-3,221294e-01;1,41;1,40;0,31;1
3; 3,90; 1,019544e-01;1,41;1,40;0,31;1
3; 5,70; 4,605370e+00;1,41;1,40;0,31;1
3; 6,45; 5,089735e+00;1,41;1,40;0,31;1
3; 6,75; 5,450615e+00;1,41;1,40;0,31;1
3; 6,85; 5,751019e+00;1,41;1,40;0,31;1
3; 7,10; 6,000894e+00;1,41;1,40;0,31;1
3; 8,15; 4,245087e+00;1,41;1,40;0,31;1
3; 8,20; 3,737497e+00;1,41;1,40;0,31;1
3; 8,40; 3,722525e+00;1,41;1,40;0,31;1
3; 8,60; 3,163319e+00;1,41;1,40;0,31;1
3; 8,95; 2,462987e+00;1,41;1,40;0,31;1
3; 9,20; 2,048960e+00;1,41;1,40;0,31;1
3; 9,60; 1,348035e+00;1,41;1,40;0,31;1
3; 9,70; 1,134363e+00;1,41;1,40;0,31;1
3; 9,85; 9,682366e-01;1,41;1,40;0,31;1
3;10,00; 1,304328e+00;1,41;1,40;0,31;1
4; 0,15;-1,692132e+00;1,41;1,40;0,31;1
4; 0,55;-8,782774e-01;1,41;1,40;0,31;1
4; 0,80;-1,387469e+00;1,41;1,40;0,31;1
4; 1,05;-7,632327e-01;1,41;1,40;0,31;1
4; 1,40;-1,510253e+00;1,41;1,40;0,31;1
4; 1,95;-1,263297e+00;1,41;1,40;0,31;1
4; 2,25;-9,402972e-01;1,41;1,40;0,31;1
4; 2,30;-1,300987e+00;1,41;1,40;0,31;1
4; 2,50;-7,820598e-01;1,41;1,40;0,31;1
4; 2,60;-1,275941e+00;1,41;1,40;0,31;1
4; 2,65;-5,343852e-01;1,41;1,40;0,31;1
4; 3,30;-3,052099e-01;1,41;1,40;0,31;1
4; 3,70;-1,276884e+00;1,41;1,40;0,31;1
4; 3,85;-4,076636e-01;1,41;1,40;0,31;1
4; 3,90;-7,500282e-01;1,41;1,40;0,31;1
4; 5,70;-1,800371e+00;1,41;1,40;0,31;1
4; 6,45;-2,421555e+00;1,41;1,40;0,31;1
4; 6,75;-2,430565e+00;1,41;1,40;0,31;1
4; 6,85;-2,195541e+00;1,41;1,40;0,31;1
4; 7,10;-1,770448e+00;1,41;1,40;0,31;1
4; 8,15;-1,542818e+00;1,41;1,40;0,31;1
4; 8,20;-1,195526e+00;1,41;1,40;0,31;1
4; 8,40;-1,316188e+00;1,41;1,40;0,31;1
4; 8,60;-9,736791e-01;1,41;1,40;0,31;1
4; 8,95;-4,698981e-01;1,41;1,40;0,31;1
4; 9,20;-9,691024e-01;1,41;1,40;0,31;1
4; 9,60;-7,720902e-01;1,41;1,40;0,31;1
4; 9,70;-1,423195e+00;1,41;1,40;0,31;1
4; 9,85;-4,371560e-01;1,41;1,40;0,31;1
4;10,00;-9,468642e-01;1,41;1,40;0,31;1
5; 0,15; 6,452247e-01;1,41;1,40;0,31;1
5; 0,55; 8,288697e-01;1,41;1,40;0,31;1
5; 0,80;-3,106718e-01;1,41;1,40;0,31;1
5; 1,05;-6,519234e-02;1,41;1,40;0,31;1
5; 1,40;-1,543172e-02;1,41;1,40;0,31;1
5; 1,95; 2,508449e-01;1,41;1,40;0,31;1
5; 2,25; 4,142426e-02;1,41;1,40;0,31;1
5; 2,30; 2,225462e-01;1,41;1,40;0,31;1
5; 2,50; 7,837632e-01;1,41;1,40;0,31;1
5; 2,60; 7,371095e-01;1,41;1,40;0,31;1
5; 2,65; 9,697201e-01;1,41;1,40;0,31;1
5; 3,30; 5,313008e-01;1,41;1,40;0,31;1
5; 3,70; 1,754411e+00;1,41;1,40;0,31;1
5; 3,85; 1,271094e+00;1,41;1,40;0,31;1
5; 3,90; 1,777046e+00;1,41;1,40;0,31;1
5; 5,70; 2,979400e+00;1,41;1,40;0,31;1
5; 6,45; 3,574089e+00;1,41;1,40;0,31;1
5; 6,75; 4,275778e+00;1,41;1,40;0,31;1
5; 6,85; 4,510579e+00;1,41;1,40;0,31;1
5; 7,10; 4,667793e+00;1,41;1,40;0,31;1
5; 8,15; 3,905677e+00;1,41;1,40;0,31;1
5; 8,20; 4,195992e+00;1,41;1,40;0,31;1
5; 8,40; 4,015747e+00;1,41;1,40;0,31;1
5; 8,60; 3,183031e+00;1,41;1,40;0,31;1
5; 8,95; 3,122439e+00;1,41;1,40;0,31;1
5; 9,20; 2,790940e+00;1,41;1,40;0,31;1
5; 9,60; 2,688537e+00;1,41;1,40;0,31;1
5; 9,70; 1,640302e+00;1,41;1,40;0,31;1
5; 9,85; 1,977845e+00;1,41;1,40;0,31;1
5;10,00; 1,371331e+00;1,41;1,40;0,31;1
6; 0,15; 4,973194e-01;1,41;1,40;0,31;1
6; 0,55; 4,070355e-01;1,41;1,40;0,31;1
6; 0,80; 6,211406e-02;1,41;1,40;0,31;1
6; 1,05;-2,194010e-01;1,41;1,40;0,31;1
6; 1,40;-4,229315e-02;1,41;1,40;0,31;1
6; 1,95; 6,772422e-01;1,41;1,40;0,31;1
6; 2,25; 1,012081e+00;1,41;1,40;0,31;1
6; 2,30; 1,112453e+00;1,41;1,40;0,31;1
6; 2,50; 1,277830e+00;1,41;1,40;0,31;1
6; 2,60; 1,357654e+00;1,41;1,40;0,31;1
6; 2,65; 1,916698e+00;1,41;1,40;0,31;1
6; 3,30; 7,212082e-01;1,41;1,40;0,31;1
6; 3,70; 6,287771e-01;1,41;1,40;0,31;1
6; 3,85; 4,632438e-01;1,41;1,40;0,31;1
6; 3,90; 7,103860e-01;1,41;1,40;0,31;1
6; 5,70;-3,948697e-01;1,41;1,40;0,31;1
6; 6,45; 1,840007e-01;1,41;1,40;0,31;1
6; 6,75; 4,286230e-01;1,41;1,40;0,31;1
6; 6,85; 8,886697e-02;1,41;1,40;0,31;1
6; 7,10; 1,119136e+00;1,41;1,40;0,31;1
6; 8,15; 2,711939e+00;1,41;1,40;0,31;1
6; 8,20; 2,594076e+00;1,41;1,40;0,31;1
6; 8,40; 2,756437e+00;1,41;1,40;0,31;1
6; 8,60; 3,228583e+00;1,41;1,40;0,31;1
6; 8,95; 2,828419e+00;1,41;1,40;0,31;1
6; 9,20; 2,631957e+00;1,41;1,40;0,31;1
6; 9,60; 2,484007e+00;1,41;1,40;0,31;1
6; 9,70; 2,360781e+00;1,41;1,40;0,31;1
6; 9,85; 2,198570e+00;1,41;1,40;0,31;1
6;10,00; 1,590975e+00;1,41;1,40;0,31;1
7; 0,15;-8,056439e-01;1,41;1,40;0,31;1
7; 0,55;-8,543203e-01;1,41;1,40;0,31;1
7; 0,80;-1,332762e+00;1,41;1,40;0,31;1
7; 1,05;-8,195253e-01;1,41;1,40;0,31;1
7; 1,40;-8,176376e-01;1,41;1,40;0,31;1
7; 1,95;-5,774229e-01;1,41;1,40;0,31;1
7; 2,25;-1,875410e+00;1,41;1,40;0,31;1
7; 2,30;-1,020539e+00;1,41;1,40;0,31;1
7; 2,50;-1,225783e+00;1,41;1,40;0,31;1
7; 2,60;-1,126525e+00;1,41;1,40;0,31;1
7; 2,65;-1,178438e+00;1,41;1,40;0,31;1
7; 3,30;-1,978527e+00;1,41;1,40;0,31;1
7; 3,70;-1,922055e+00;1,41;1,40;0,31;1
7; 3,85;-2,541440e+00;1,41;1,40;0,31;1
7; 3,90;-1,811574e+00;1,41;1,40;0,31;1
7; 5,70;-4,240614e+00;1,41;1,40;0,31;1
7; 6,45;-4,323831e+00;1,41;1,40;0,31;1
7; 6,75;-4,201005e+00;1,41;1,40;0,31;1
7; 6,85;-3,834431e+00;1,41;1,40;0,31;1
7; 7,10;-4,625897e+00;1,41;1,40;0,31;1
7; 8,15;-4,122690e+00;1,41;1,40;0,31;1
7; 8,20;-4,064380e+00;1,41;1,40;0,31;1
7; 8,40;-4,546480e+00;1,41;1,40;0,31;1
7; 8,60;-4,330466e+00;1,41;1,40;0,31;1
7; 8,95;-4,284923e+00;1,41;1,40;0,31;1
7; 9,20;-3,805004e+00;1,41;1,40;0,31;1
7; 9,60;-3,208301e+00;1,41;1,40;0,31;1
7; 9,70;-2,562690e+00;1,41;1,40;0,31;1
7; 9,85;-2,067417e+00;1,41;1,40;0,31;1
7;10,00;-2,048073e+00;1,41;1,40;0,31;1
8; 0,15;-3,243150e+00;1,41;1,40;0,31;1
8; 0,55;-3,264737e+00;1,41;1,40;0,31;1
8; 0,80;-3,709771e+00;1,41;1,40;0,31;1
8; 1,05;-3,098617e+00;1,41;1,40;0,31;1
8; 1,40;-2,158920e+00;1,41;1,40;0,31;1
8; 1,95;-2,322216e+00;1,41;1,40;0,31;1
8; 2,25;-1,849407e+00;1,41;1,40;0,31;1
8; 2,30;-1,723077e+00;1,41;1,40;0,31;1
8; 2,50;-1,504031e+00;1,41;1,40;0,31;1
8; 2,60;-1,295150e+00;1,41;1,40;0,31;1
8; 2,65;-1,681085e+00;1,41;1,40;0,31;1
8; 3,30;-1,605825e+00;1,41;1,40;0,31;1
8; 3,70;-1,931631e+00;1,41;1,40;0,31;1
8; 3,85;-1,971264e+00;1,41;1,40;0,31;1
8; 3,90;-1,739770e+00;1,41;1,40;0,31;1
8; 5,70;-1,678227e+00;1,41;1,40;0,31;1
8; 6,45;-6,009174e-01;1,41;1,40;0,31;1
8; 6,75;-1,538560e+00;1,41;1,40;0,31;1
8; 6,85;-6,681986e-01;1,41;1,40;0,31;1
8; 7,10;-7,117577e-01;1,41;1,40;0,31;1
8; 8,15;-1,672250e+00;1,41;1,40;0,31;1
8; 8,20;-2,169692e+00;1,41;1,40;0,31;1
8; 8,40;-2,264262e+00;1,41;1,40;0,31;1
8; 8,60;-2,566975e+00;1,41;1,40;0,31;1
8; 8,95;-3,437420e+00;1,41;1,40;0,31;1
8; 9,20;-3,958574e+00;1,41;1,40;0,31;1
8; 9,60;-3,452349e+00;1,41;1,40;0,31;1
8; 9,70;-4,463877e+00;1,41;1,40;0,31;1
8; 9,85;-3,946311e+00;1,41;1,40;0,31;1
8;10,00;-4,339961e+00;1,41;1,40;0,31;1
9; 0,15; 1,220102e+00;1,41;1,40;0,31;1
9; 0,55; 8,744635e-01;1,41;1,40;0,31;1
9; 0,80; 1,081800e+00;1,41;1,40;0,31;1
9; 1,05; 1,256341e+00;1,41;1,40;0,31;1
9; 1,40; 1,601066e+00;1,41;1,40;0,31;1
9; 1,95; 2,222985e+00;1,41;1,40;0,31;1
9; 2,25; 1,503715e+00;1,41;1,40;0,31;1
9; 2,30; 1,835283e+00;1,41;1,40;0,31;1
9; 2,50; 2,305911e+00;1,41;1,40;0,31;1
9; 2,60; 1,808666e+00;1,41;1,40;0,31;1
9; 2,65; 1,789938e+00;1,41;1,40;0,31;1
9; 3,30; 8,679699e-01;1,41;1,40;0,31;1
9; 3,70; 1,144804e+00;1,41;1,40;0,31;1
9; 3,85; 1,455495e+00;1,41;1,40;0,31;1
9; 3,90; 1,021854e+00;1,41;1,40;0,31;1
9; 5,70;-7,007269e-01;1,41;1,40;0,31;1
9; 6,45;-2,352593e-01;1,41;1,40;0,31;1
9; 6,75;-3,559575e-01;1,41;1,40;0,31;1
9; 6,85;-2,127450e-01;1,41;1,40;0,31;1
9; 7,10; 1,299808e-01;1,41;1,40;0,31;1
9; 8,15; 8,184159e-02;1,41;1,40;0,31;1
9; 8,20; 4,504638e-02;1,41;1,40;0,31;1
9; 8,40; 8,306917e-01;1,41;1,40;0,31;1
9; 8,60; 1,104955e+00;1,41;1,40;0,31;1
9; 8,95; 8,752370e-01;1,41;1,40;0,31;1
9; 9,20; 1,737706e+00;1,41;1,40;0,31;1
9; 9,60; 2,567173e+00;1,41;1,40;0,31;1
9; 9,70; 2,826358e+00;1,41;1,40;0,31;1
9; 9,85; 3,497248e+00;1,41;1,40;0,31;1
9;10,00; 2,904285e+00;1,41;1,40;0,31;1
10; 0,15; 2,140432e-01;1,41;1,40;0,31;1
10; 0,55; 7,461837e-01;1,41;1,40;0,31;1
10; 0,80; 2,736879e-01;1,41;1,40;0,31;1
10; 1,05; 6,976721e-01;1,41;1,40;0,31;1
10; 1,40; 2,038973e-01;1,41;1,40;0,31;1
10; 1,95; 7,684379e-01;1,41;1,40;0,31;1
10; 2,25; 1,537323e+00;1,41;1,40;0,31;1
10; 2,30; 1,038668e+00;1,41;1,40;0,31;1
10; 2,50; 1,343718e+00;1,41;1,40;0,31;1
10; 2,60; 1,408433e+00;1,41;1,40;0,31;1
10; 2,65; 1,879684e+00;1,41;1,40;0,31;1
10; 3,30; 1,636848e+00;1,41;1,40;0,31;1
10; 3,70; 2,481472e+00;1,41;1,40;0,31;1
10; 3,85; 2,255287e+00;1,41;1,40;0,31;1
10; 3,90; 1,928387e+00;1,41;1,40;0,31;1
10; 5,70; 1,558838e+00;1,41;1,40;0,31;1
10; 6,45; 1,569939e+00;1,41;1,40;0,31;1
10; 6,75; 2,205482e+00;1,41;1,40;0,31;1
10; 6,85; 1,681611e+00;1,41;1,40;0,31;1
10; 7,10; 1,875183e+00;1,41;1,40;0,31;1
10; 8,15; 1,907393e+00;1,41;1,40;0,31;1
10; 8,20; 1,940725e+00;1,41;1,40;0,31;1
10; 8,40; 1,284155e+00;1,41;1,40;0,31;1
10; 8,60; 1,806390e+00;1,41;1,40;0,31;1
10; 8,95; 1,397959e+00;1,41;1,40;0,31;1
10; 9,20; 1,547429e+00;1,41;1,40;0,31;1
10; 9,60; 9,400344e-01;1,41;1,40;0,31;1
10; 9,70; 1,555223e+00;1,41;1,40;0,31;1
10; 9,85; 1,780893e+00;1,41;1,40;0,31;1
10;10,00; 1,704470e+00;1,41;1,40;0,31;1
11; 0,15;-1,065819e+00;1,41;1,40;0,31;1
11; 0,55;-1,684708e-01;1,41;1,40;0,31;1
11; 0,80; 3,128676e-01;1,41;1,40;0,31;1
11; 1,05; 1,029278e+00;1,41;1,40;0,31;1
11; 1,40; 1,416063e+00;1,41;1,40;0,31;1
11; 1,95; 1,694928e+00;1,41;1,40;0,31;1
11; 2,25; 2,176595e+00;1,41;1,40;0,31;1
11; 2,30; 1,726605e+00;1,41;1,40;0,31;1
11; 2,50; 1,891761e+00;1,41;1,40;0,31;1
11; 2,60; 2,064338e+00;1,41;1,40;0,31;1
11; 2,65; 1,769835e+00;1,41;1,40;0,31;1
11; 3,30; 2,150468e+00;1,41;1,40;0,31;1
11; 3,70; 2,477880e+00;1,41;1,40;0,31;1
11; 3,85; 2,704008e+00;1,41;1,40;0,31;1
11; 3,90; 3,219466e+00;1,41;1,40;0,31;1
11; 5,70; 5,988902e+00;1,41;1,40;0,31;1
11; 6,45; 6,828853e+00;1,41;1,40;0,31;1
11; 6,75; 6,441676e+00;1,41;1,40;0,31;1
11; 6,85; 6,985172e+00;1,41;1,40;0,31;1
11; 7,10; 7,274186e+00;1,41;1,40;0,31;1
11; 8,15; 6,112212e+00;1,41;1,40;0,31;1
11; 8,20; 6,241917e+00;1,41;1,40;0,31;1
11; 8,40; 5,660915e+00;1,41;1,40;0,31;1
11; 8,60; 5,332714e+00;1,41;1,40;0,31;1
11; 8,95; 4,654679e+00;1,41;1,40;0,31;1
11; 9,20; 3,570088e+00;1,41;1,40;0,31;1
11; 9,60; 2,521784e+00;1,41;1,40;0,31;1
11; 9,70; 2,832101e+00;1,41;1,40;0,31;1
11; 9,85; 2,467653e+00;1,41;1,40;0,31;1
11;10,00; 1,906963e+00;1,41;1,40;0,31;1
12; 0,15; 5,342000e-01;1,41;1,40;0,31;1
12; 0,55; 2,922317e-01;1,41;1,40;0,31;1
12; 0,80; 5,561987e-01;1,41;1,40;0,31;1
12; 1,05; 8,440969e-01;1,41;1,40;0,31;1
12; 1,40; 2,974339e-01;1,41;1,40;0,31;1
12; 1,95; 1,064242e+00;1,41;1,40;0,31;1
12; 2,25; 1,183539e+00;1,41;1,40;0,31;1
12; 2,30; 1,779485e+00;1,41;1,40;0,31;1
12; 2,50; 1,543551e+00;1,41;1,40;0,31;1
12; 2,60; 1,639122e+00;1,41;1,40;0,31;1
12; 2,65; 1,772305e+00;1,41;1,40;0,31;1
12; 3,30; 2,294604e+00;1,41;1,40;0,31;1
12; 3,70; 1,874605e+00;1,41;1,40;0,31;1
12; 3,85; 2,028624e+00;1,41;1,40;0,31;1
12; 3,90; 1,745852e+00;1,41;1,40;0,31;1
12; 5,70;-2,355499e-02;1,41;1,40;0,31;1
12; 6,45;-1,153742e-01;1,41;1,40;0,31;1
12; 6,75;-5,283594e-01;1,41;1,40;0,31;1
12; 6,85;-4,877098e-01;1,41;1,40;0,31;1
12; 7,10;-4,182015e-01;1,41;1,40;0,31;1
12; 8,15;-2,041760e+00;1,41;1,40;0,31;1
12; 8,20;-1,287428e+00;1,41;1,40;0,31;1
12; 8,40;-2,136731e+00;1,41;1,40;0,31;1
12; 8,60;-1,980670e+00;1,41;1,40;0,31;1
12; 8,95;-3,070463e+00;1,41;1,40;0,31;1
12; 9,20;-3,509153e+00;1,41;1,40;0,31;1
12; 9,60;-4,275070e+00;1,41;1,40;0,31;1
12; 9,70;-4,601599e+00;1,41;1,40;0,31;1
12; 9,85;-4,305518e+00;1,41;1,40;0,31;1
12;10,00;-4,544905e+00;1,41;1,40;0,31;1
13; 0,15;-4,121628e+00;1,41;1,40;0,31;1
13; 0,55;-3,697731e+00;1,41;1,40;0,31;1
13; 0,80;-4,433048e+00;1,41;1,40;0,31;1
13; 1,05;-4,620496e+00;1,41;1,40;0,31;1
13; 1,40;-3,926657e+00;1,41;1,40;0,31;1
13; 1,95;-3,931208e+00;1,41;1,40;0,31;1
13; 2,25;-3,038471e+00;1,41;1,40;0,31;1
13; 2,30;-3,130394e+00;1,41;1,40;0,31;1
13; 2,50;-2,064653e+00;1,41;1,40;0,31;1
13; 2,60;-2,679762e+00;1,41;1,40;0,31;1
13; 2,65;-2,598283e+00;1,41;1,40;0,31;1
13; 3,30;-1,262770e+00;1,41;1,40;0,31;1
13; 3,70;-9,382625e-01;1,41;1,40;0,31;1
13; 3,85;-1,097186e+00;1,41;1,40;0,31;1
13; 3,90;-2,691952e-01;1,41;1,40;0,31;1
13; 5,70; 5,198222e-01;1,41;1,40;0,31;1
13; 6,45; 1,389428e+00;1,41;1,40;0,31;1
13; 6,75; 1,164437e+00;1,41;1,40;0,31;1
13; 6,85; 1,155706e+00;1,41;1,40;0,31;1
13; 7,10; 1,019143e+00;1,41;1,40;0,31;1
13; 8,15; 9,281802e-01;1,41;1,40;0,31;1
13; 8,20; 9,794455e-01;1,41;1,40;0,31;1
13; 8,40;-6,760512e-02;1,41;1,40;0,31;1
13; 8,60; 4,877237e-01;1,41;1,40;0,31;1
13; 8,95;-4,388159e-01;1,41;1,40;0,31;1
13; 9,20;-5,979904e-01;1,41;1,40;0,31;1
13; 9,60;-2,797919e-01;1,41;1,40;0,31;1
13; 9,70;-4,246228e-01;1,41;1,40;0,31;1
13; 9,85;-4,538107e-02;1,41;1,40;0,31;1
13;10,00;-2,755951e-01;1,41;1,40;0,31;1
14; 0,15; 1,659584e+00;1,41;1,40;0,31;1
14; 0,55; 1,484789e+00;1,41;1,40;0,31;1
14; 0,80; 1,581987e+00;1,41;1,40;0,31;1
14; 1,05; 1,396656e+00;1,41;1,40;0,31;1
14; 1,40; 7,914627e-01;1,41;1,40;0,31;1
14; 1,95; 6,953947e-01;1,41;1,40;0,31;1
14; 2,25; 5,947408e-01;1,41;1,40;0,31;1
14; 2,30;-3,400103e-01;1,41;1,40;0,31;1
14; 2,50;-7,873485e-02;1,41;1,40;0,31;1
14; 2,60;-8,234135e-02;1,41;1,40;0,31;1
14; 2,65; 1,157343e-01;1,41;1,40;0,31;1
14; 3,30;-5,519961e-01;1,41;1,40;0,31;1
14; 3,70;-1,618655e-01;1,41;1,40;0,31;1
14; 3,85; 1,635688e-01;1,41;1,40;0,31;1
14; 3,90; 3,928063e-02;1,41;1,40;0,31;1
14; 5,70; 1,071321e+00;1,41;1,40;0,31;1
14; 6,45; 1,539768e+00;1,41;1,40;0,31;1
14; 6,75; 9,757598e-01;1,41;1,40;0,31;1
14; 6,85; 9,997757e-01;1,41;1,40;0,31;1
14; 7,10; 6,144148e-01;1,41;1,40;0,31;1
14; 8,15; 2,259858e-01;1,41;1,40;0,31;1
14; 8,20;-1,324836e-01;1,41;1,40;0,31;1
14; 8,40;-1,577095e-01;1,41;1,40;0,31;1
14; 8,60;-3,917219e-01;1,41;1,40;0,31;1
14; 8,95;-1,071688e-01;1,41;1,40;0,31;1
14; 9,20;-2,004886e-01;1,41;1,40;0,31;1
14; 9,60; 5,201762e-02;1,41;1,40;0,31;1
14; 9,70; 4,060498e-01;1,41;1,40;0,31;1
14; 9,85; 4,436397e-01;1,41;1,40;0,31;1
14;10,00; 1,399705e-01;1,41;1,40;0,31;1
15; 0,15; 1,700495e+00;1,41;1,40;0,31;1
15; 0,55; 1,364886e+00;1,41;1,40;0,31;1
15; 0,80; 2,427675e+00;1,41;1,40;0,31;1
15; 1,05; 2,225121e+00;1,41;1,40;0,31;1
15; 1,40; 1,982733e+00;1,41;1,40;0,31;1
15; 1,95; 2,968029e+00;1,41;1,40;0,31;1
15; 2,25; 3,975724e+00;1,41;1,40;0,31;1
15; 2,30; 3,810849e+00;1,41;1,40;0,31;1
15; 2,50; 3,617087e+00;1,41;1,40;0,31;1
15; 2,60; 3,294324e+00;1,41;1,40;0,31;1
15; 2,65; 3,778734e+00;1,41;1,40;0,31;1
15; 3,30; 3,017047e+00;1,41;1,40;0,31;1
15; 3,70; 3,050019e+00;1,41;1,40;0,31;1
15; 3,85; 3,352070e+00;1,41;1,40;0,31;1
15; 3,90; 3,712317e+00;1,41;1,40;0,31;1
15; 5,70; 1,702389e+00;1,41;1,40;0,31;1
15; 6,45; 1,627275e-01;1,41;1,40;0,31;1
15; 6,75; 6,658291e-01;1,41;1,40;0,31;1
15; 6,85; 5,376351e-01;1,41;1,40;0,31;1
15; 7,10; 9,087199e-02;1,41;1,40;0,31;1
15; 8,15;-1,792076e+00;1,41;1,40;0,31;1
15; 8,20;-1,405011e+00;1,41;1,40;0,31;1
15; 8,40;-2,835270e+00;1,41;1,40;0,31;1
15; 8,60;-2,228559e+00;1,41;1,40;0,31;1
15; 8,95;-2,279696e+00;1,41;1,40;0,31;1
15; 9,20;-2,638968e+00;1,41;1,40;0,31;1
15; 9,60;-3,817286e+00;1,41;1,40;0,31;1
15; 9,70;-3,467711e+00;1,41;1,40;0,31;1
15; 9,85;-3,076338e+00;1,41;1,40;0,31;1
15;10,00;-3,353058e+00;1,41;1,40;0,31;1
16; 0,15;-4,120702e-01;1,41;1,40;0,31;1
16; 0,55;-5,994467e-01;1,41;1,40;0,31;1
16; 0,80; 2,915888e-01;1,41;1,40;0,31;1
16; 1,05; 2,779468e-02;1,41;1,40;0,31;1
16; 1,40; 4,604644e-01;1,41;1,40;0,31;1
16; 1,95; 9,490308e-01;1,41;1,40;0,31;1
16; 2,25; 7,246640e-01;1,41;1,40;0,31;1
16; 2,30; 1,215823e+00;1,41;1,40;0,31;1
16; 2,50; 9,899800e-01;1,41;1,40;0,31;1
16; 2,60; 5,632850e-01;1,41;1,40;0,31;1
16; 2,65; 7,130549e-01;1,41;1,40;0,31;1
16; 3,30; 2,408973e-01;1,41;1,40;0,31;1
16; 3,70;-1,579108e-01;1,41;1,40;0,31;1
16; 3,85; 1,137842e-02;1,41;1,40;0,31;1
16; 3,90;-7,368705e-01;1,41;1,40;0,31;1
