ID;Timestamp;Output;a;b;sigma;ID_dataset
7; 2,25; 8,689253e+00;3,21;1,99;0,02;  1
7; 2,30; 8,600614e+00;3,21;1,99;0,02;  1
7; 2,90; 6,663294e+00;3,21;1,99;0,02;  1
7; 3,35; 5,000667e+00;3,21;1,99;0,02;  1
7; 3,50; 4,584711e+00;3,21;1,99;0,02;  1
7; 3,55; 4,414678e+00;3,21;1,99;0,02;  1
7; 4,00; 3,099992e+00;3,21;1,99;0,02;  1
7; 4,30; 2,513298e+00;3,21;1,99;0,02;  1
7; 4,95; 1,671972e+00;3,21;1,99;0,02;  1
7; 5,00; 1,665591e+00;3,21;1,99;0,02;  1
7; 5,10; 1,613983e+00;3,21;1,99;0,02;  1
7; 5,60; 1,475681e+00;3,21;1,99;0,02;  1
7; 5,75; 1,429604e+00;3,21;1,99;0,02;  1
7; 5,90; 1,425084e+00;3,21;1,99;0,02;  1
7; 5,95; 1,421472e+00;3,21;1,99;0,02;  1
7; 6,40; 1,453697e+00;3,21;1,99;0,02;  1
7; 7,15; 1,466004e+00;3,21;1,99;0,02;  1
7; 7,35; 1,473318e+00;3,21;1,99;0,02;  1
7; 7,40; 1,471603e+00;3,21;1,99;0,02;  1
7; 7,45; 1,453092e+00;3,21;1,99;0,02;  1
7; 8,05; 1,477515e+00;3,21;1,99;0,02;  1
7; 8,70; 1,512901e+00;3,21;1,99;0,02;  1
7; 8,95; 1,578315e+00;3,21;1,99;0,02;  1
7; 9,15; 1,555665e+00;3,21;1,99;0,02;  1
8; 0,00; 3,756606e+00;2,76;1,12;1,42;  1
8; 0,25; 2,363357e+00;2,76;1,12;1,42;  1
8; 0,40; 3,869953e+00;2,76;1,12;1,42;  1
8; 0,45; 3,682912e+00;2,76;1,12;1,42;  1
8; 0,50; 2,979764e-02;2,76;1,12;1,42;  1
8; 0,60; 4,133008e-01;2,76;1,12;1,42;  1
8; 0,80; 2,297750e-01;2,76;1,12;1,42;  1
8; 1,10; 9,201966e-01;2,76;1,12;1,42;  1
8; 1,15;-1,926149e+00;2,76;1,12;1,42;  1
8; 1,75;-2,884411e+00;2,76;1,12;1,42;  1
8; 2,35;-1,268919e+00;2,76;1,12;1,42;  1
8; 2,95;-2,987842e+00;2,76;1,12;1,42;  1
8; 3,20;-2,944328e+00;2,76;1,12;1,42;  1
8; 3,35;-3,502955e+00;2,76;1,12;1,42;  1
8; 4,35;-2,899087e+00;2,76;1,12;1,42;  1
8; 4,65;-2,588939e+00;2,76;1,12;1,42;  1
8; 4,95;-1,650856e+00;2,76;1,12;1,42;  1
8; 5,60;-7,827946e-01;2,76;1,12;1,42;  1
8; 5,65;-1,700181e+00;2,76;1,12;1,42;  1
8; 6,50;-1,104039e+00;2,76;1,12;1,42;  1
8; 6,70;-3,325522e+00;2,76;1,12;1,42;  1
8; 6,90;-3,027720e+00;2,76;1,12;1,42;  1
8; 6,95;-1,972772e+00;2,76;1,12;1,42;  1
8; 7,45;-1,207155e+00;2,76;1,12;1,42;  1
8; 8,15;-1,446195e+00;2,76;1,12;1,42;  1
8; 8,40;-2,662010e+00;2,76;1,12;1,42;  1
8; 9,00;-5,475095e+00;2,76;1,12;1,42;  1
8; 9,50;-9,131127e+00;2,76;1,12;1,42;  1
8; 9,70;-6,680486e+00;2,76;1,12;1,42;  1
8; 9,85;-1,022322e+01;2,76;1,12;1,42;  1
9; 0,00; 2,685836e+00;1,28;0,05;0,74;  1
9; 0,45; 2,745524e+00;1,28;0,05;0,74;  1
9; 0,50; 1,285728e+00;1,28;0,05;0,74;  1
9; 0,65;-2,866434e-01;1,28;0,05;0,74;  1
9; 1,20;-1,141079e+00;1,28;0,05;0,74;  1
9; 1,40;-1,631097e+00;1,28;0,05;0,74;  1
9; 1,65;-3,615337e-01;1,28;0,05;0,74;  1
9; 1,70;-1,147554e+00;1,28;0,05;0,74;  1
9; 1,90;-1,382974e+00;1,28;0,05;0,74;  1
9; 2,45;-3,978812e-01;1,28;0,05;0,74;  1
9; 2,85; 1,111985e+00;1,28;0,05;0,74;  1
9; 4,35;-2,023112e+00;1,28;0,05;0,74;  1
9; 4,45;-9,912900e-01;1,28;0,05;0,74;  1
9; 5,10;-1,896872e+00;1,28;0,05;0,74;  1
9; 5,60;-1,626552e+00;1,28;0,05;0,74;  1
9; 5,95;-1,804238e-01;1,28;0,05;0,74;  1
9; 6,05;-2,004677e+00;1,28;0,05;0,74;  1
9; 6,25;-1,423682e+00;1,28;0,05;0,74;  1
9; 7,05;-1,793816e+00;1,28;0,05;0,74;  1
9; 7,20;-6,846492e-01;1,28;0,05;0,74;  1
9; 7,45;-1,884590e+00;1,28;0,05;0,74;  1
9; 7,60;-4,574301e-01;1,28;0,05;0,74;  1
9; 7,85;-1,975621e+00;1,28;0,05;0,74;  1
9; 7,90;-5,075564e-01;1,28;0,05;0,74;  1
9; 8,00; 2,998548e-01;1,28;0,05;0,74;  1
9; 8,15;-1,509857e+00;1,28;0,05;0,74;  1
9; 8,25;-7,010552e-01;1,28;0,05;0,74;  1
9; 8,30;-2,160357e+00;1,28;0,05;0,74;  1
9; 8,90;-4,706752e+00;1,28;0,05;0,74;  1
9; 9,20;-3,041835e+00;1,28;0,05;0,74;  1
10; 0,05;-2,956700e+00;4,97;0,59;0,80;  1
10; 0,55; 4,317327e+00;4,97;0,59;0,80;  1
10; 1,65; 1,387261e+01;4,97;0,59;0,80;  1
10; 1,70; 1,399372e+01;4,97;0,59;0,80;  1
10; 2,00; 1,282361e+01;4,97;0,59;0,80;  1
10; 2,50; 7,678890e+00;4,97;0,59;0,80;  1
10; 2,55; 6,547896e+00;4,97;0,59;0,80;  1
10; 2,65; 5,909940e+00;4,97;0,59;0,80;  1
10; 3,35; 2,525667e+00;4,97;0,59;0,80;  1
10; 3,50; 1,924831e+00;4,97;0,59;0,80;  1
10; 4,15; 9,858309e+00;4,97;0,59;0,80;  1
10; 4,55; 1,427288e+01;4,97;0,59;0,80;  1
10; 5,35; 2,184962e+01;4,97;0,59;0,80;  1
10; 5,45; 2,333647e+01;4,97;0,59;0,80;  1
10; 5,60; 2,196815e+01;4,97;0,59;0,80;  1
10; 5,80; 2,393307e+01;4,97;0,59;0,80;  1
10; 5,85; 2,293432e+01;4,97;0,59;0,80;  1
10; 6,00; 2,299188e+01;4,97;0,59;0,80;  1
10; 6,35; 1,869460e+01;4,97;0,59;0,80;  1
10; 6,50; 1,766423e+01;4,97;0,59;0,80;  1
10; 7,05; 9,038309e+00;4,97;0,59;0,80;  1
10; 7,35; 6,385461e+00;4,97;0,59;0,80;  1
10; 7,65; 4,558246e-01;4,97;0,59;0,80;  1
10; 7,80;-1,844918e+00;4,97;0,59;0,80;  1
10; 9,10;-8,522341e+00;4,97;0,59;0,80;  1
10; 9,45;-8,163778e+00;4,97;0,59;0,80;  1
10; 9,60;-8,691759e+00;4,97;0,59;0,80;  1
10; 9,65;-9,831173e+00;4,97;0,59;0,80;  1
10; 9,75;-9,526549e+00;4,97;0,59;0,80;  1
10;10,00;-1,012926e+01;4,97;0,59;0,80;  1
11; 0,10; 1,398208e+01;4,40;0,62;0,21;  1
11; 0,40; 1,451287e+01;4,40;0,62;0,21;  1
11; 0,80; 1,482137e+01;4,40;0,62;0,21;  1
11; 0,85; 1,482902e+01;4,40;0,62;0,21;  1
11; 0,90; 1,460251e+01;4,40;0,62;0,21;  1
11; 1,30; 1,343693e+01;4,40;0,62;0,21;  1
11; 1,35; 1,342276e+01;4,40;0,62;0,21;  1
11; 1,50; 1,212643e+01;4,40;0,62;0,21;  1
11; 1,55; 1,205211e+01;4,40;0,62;0,21;  1
11; 1,60; 1,149458e+01;4,40;0,62;0,21;  1
11; 2,05; 5,906766e+00;4,40;0,62;0,21;  1
11; 2,70;-3,965519e+00;4,40;0,62;0,21;  1
11; 3,40;-9,800613e+00;4,40;0,62;0,21;  1
11; 3,70;-8,925642e+00;4,40;0,62;0,21;  1
11; 3,75;-8,902309e+00;4,40;0,62;0,21;  1
11; 4,45;-1,360049e+00;4,40;0,62;0,21;  1
11; 4,95; 3,974998e+00;4,40;0,62;0,21;  1
11; 5,70; 7,827217e+00;4,40;0,62;0,21;  1
11; 5,80; 7,766257e+00;4,40;0,62;0,21;  1
11; 5,95; 7,362751e+00;4,40;0,62;0,21;  1
11; 6,05; 7,409078e+00;4,40;0,62;0,21;  1
11; 6,25; 7,308269e+00;4,40;0,62;0,21;  1
11; 6,30; 6,709313e+00;4,40;0,62;0,21;  1
11; 6,35; 6,872041e+00;4,40;0,62;0,21;  1
11; 7,30;-6,913440e-01;4,40;0,62;0,21;  1
11; 7,75;-3,869177e+00;4,40;0,62;0,21;  1
11; 8,30;-4,916950e+00;4,40;0,62;0,21;  1
11; 8,70;-2,686000e+00;4,40;0,62;0,21;  1
11; 8,95;-3,238555e-01;4,40;0,62;0,21;  1
11; 9,65; 6,254273e+00;4,40;0,62;0,21;  1
12; 0,10; 2,893358e+01;4,77;1,19;0,23;  1
12; 0,20; 2,836130e+01;4,77;1,19;0,23;  1
12; 0,40; 2,570056e+01;4,77;1,19;0,23;  1
12; 0,70; 2,262917e+01;4,77;1,19;0,23;  1
12; 0,85; 2,067771e+01;4,77;1,19;0,23;  1
12; 1,45; 1,303965e+01;4,77;1,19;0,23;  1
12; 1,65; 1,046579e+01;4,77;1,19;0,23;  1
12; 1,70; 9,754364e+00;4,77;1,19;0,23;  1
12; 2,50;-2,749487e-01;4,77;1,19;0,23;  1
12; 2,55;-5,208284e-01;4,77;1,19;0,23;  1
12; 2,60;-8,294714e-01;4,77;1,19;0,23;  1
12; 2,75;-2,277012e+00;4,77;1,19;0,23;  1
12; 3,65;-5,772374e+00;4,77;1,19;0,23;  1
12; 3,70;-6,324829e+00;4,77;1,19;0,23;  1
12; 3,85;-5,748362e+00;4,77;1,19;0,23;  1
12; 4,40;-2,511974e+00;4,77;1,19;0,23;  1
12; 4,55;-1,301751e+00;4,77;1,19;0,23;  1
12; 5,40; 6,398526e+00;4,77;1,19;0,23;  1
12; 5,50; 8,221152e+00;4,77;1,19;0,23;  1
12; 5,55; 7,947437e+00;4,77;1,19;0,23;  1
12; 5,65; 8,888220e+00;4,77;1,19;0,23;  1
12; 5,75; 9,693352e+00;4,77;1,19;0,23;  1
12; 5,80; 9,631176e+00;4,77;1,19;0,23;  1
12; 6,10; 1,139881e+01;4,77;1,19;0,23;  1
12; 6,35; 1,221853e+01;4,77;1,19;0,23;  1
12; 7,05; 1,179861e+01;4,77;1,19;0,23;  1
12; 8,35; 3,866208e+00;4,77;1,19;0,23;  1
12; 8,85; 8,998501e-01;4,77;1,19;0,23;  1
12; 8,95; 3,507144e-01;4,77;1,19;0,23;  1
12; 9,75;-1,108520e+00;4,77;1,19;0,23;  1
13; 0,15;-1,371893e+00;4,72;0,54;1,75;  1
13; 0,30;-6,227618e-01;4,72;0,54;1,75;  1
13; 0,75;-6,884173e-01;4,72;0,54;1,75;  1
13; 2,70; 3,613305e-01;4,72;0,54;1,75;  1
13; 2,80;-1,029764e+00;4,72;0,54;1,75;  1
13; 2,90;-4,641945e+00;4,72;0,54;1,75;  1
13; 2,95;-2,146959e+00;4,72;0,54;1,75;  1
13; 3,30;-4,771611e+00;4,72;0,54;1,75;  1
13; 3,50;-3,950177e+00;4,72;0,54;1,75;  1
13; 3,65;-5,600548e+00;4,72;0,54;1,75;  1
13; 4,05;-3,007431e-01;4,72;0,54;1,75;  1
13; 4,10;-2,843594e+00;4,72;0,54;1,75;  1
13; 4,30;-1,950599e-01;4,72;0,54;1,75;  1
13; 4,40; 2,379660e+00;4,72;0,54;1,75;  1
13; 4,45;-1,404561e+00;4,72;0,54;1,75;  1
13; 4,55; 5,299778e-01;4,72;0,54;1,75;  1
13; 5,00; 4,346515e+00;4,72;0,54;1,75;  1
13; 5,70; 9,856541e+00;4,72;0,54;1,75;  1
13; 6,00; 6,659760e+00;4,72;0,54;1,75;  1
13; 7,10; 5,161236e+00;4,72;0,54;1,75;  1
13; 8,15; 4,214957e+00;4,72;0,54;1,75;  1
13; 8,50; 3,598261e+00;4,72;0,54;1,75;  1
13; 8,55; 7,776584e+00;4,72;0,54;1,75;  1
13; 8,70; 7,202126e+00;4,72;0,54;1,75;  1
13; 8,90; 5,622147e+00;4,72;0,54;1,75;  1
13; 9,25; 9,097058e+00;4,72;0,54;1,75;  1
13; 9,35; 3,985748e+00;4,72;0,54;1,75;  1
13; 9,65; 2,433413e+00;4,72;0,54;1,75;  1
13; 9,70; 1,498577e+00;4,72;0,54;1,75;  1
13; 9,75; 2,273272e+00;4,72;0,54;1,75;  1
14; 0,50; 1,144542e+00;0,43;0,53;1,21;  1
14; 0,65; 4,000241e-01;0,43;0,53;1,21;  1
14; 0,95; 2,338830e+00;0,43;0,53;1,21;  1
14; 1,10; 8,412565e-01;0,43;0,53;1,21;  1
14; 1,35; 1,859118e+00;0,43;0,53;1,21;  1
14; 1,75; 1,012146e+00;0,43;0,53;1,21;  1
14; 2,25; 4,287794e-01;0,43;0,53;1,21;  1
14; 2,55; 9,947252e-01;0,43;0,53;1,21;  1
14; 3,30;-2,006695e+00;0,43;0,53;1,21;  1
14; 3,40;-9,784311e-01;0,43;0,53;1,21;  1
14; 3,60;-7,452351e-01;0,43;0,53;1,21;  1
14; 3,90;-2,172676e-01;0,43;0,53;1,21;  1
14; 4,15;-2,803701e+00;0,43;0,53;1,21;  1
14; 4,20;-4,759939e-01;0,43;0,53;1,21;  1
14; 4,40;-1,209312e+00;0,43;0,53;1,21;  1
14; 4,85;-7,025588e-01;0,43;0,53;1,21;  1
14; 5,00;-1,450908e+00;0,43;0,53;1,21;  1
14; 5,05;-2,975370e+00;0,43;0,53;1,21;  1
14; 5,20;-1,798681e+00;0,43;0,53;1,21;  1
14; 5,35;-3,502917e-01;0,43;0,53;1,21;  1
14; 5,50;-1,649195e+00;0,43;0,53;1,21;  1
14; 6,05;-3,393314e-02;0,43;0,53;1,21;  1
14; 6,25; 8,853234e-01;0,43;0,53;1,21;  1
14; 7,80;-5,099976e-01;0,43;0,53;1,21;  1
14; 8,20; 3,707518e-02;0,43;0,53;1,21;  1
14; 8,90; 2,559139e-01;0,43;0,53;1,21;  1
14; 9,15;-3,696866e+00;0,43;0,53;1,21;  1
14; 9,35;-3,000447e+00;0,43;0,53;1,21;  1
14; 9,80;-2,535556e+00;0,43;0,53;1,21;  1
14;10,00;-3,014591e+00;0,43;0,53;1,21;  1
15; 0,20; 2,132247e+00;0,25;0,73;0,87;  1
15; 0,25; 1,310870e+00;0,25;0,73;0,87;  1
15; 0,70; 2,378200e+00;0,25;0,73;0,87;  1
15; 0,90; 4,221503e+00;0,25;0,73;0,87;  1
15; 1,20; 2,441171e+00;0,25;0,73;0,87;  1
15; 1,45; 1,121013e+00;0,25;0,73;0,87;  1
15; 1,50; 1,800597e+00;0,25;0,73;0,87;  1
15; 1,80; 2,188034e-01;0,25;0,73;0,87;  1
15; 2,50;-5,353367e-01;0,25;0,73;0,87;  1
15; 2,75; 2,314767e+00;0,25;0,73;0,87;  1
15; 2,95;-3,091666e-01;0,25;0,73;0,87;  1
15; 3,05; 1,133180e+00;0,25;0,73;0,87;  1
15; 3,10;-1,767206e+00;0,25;0,73;0,87;  1
15; 3,40;-1,494898e+00;0,25;0,73;0,87;  1
15; 3,55; 3,425688e-01;0,25;0,73;0,87;  1
15; 4,70;-4,276540e-01;0,25;0,73;0,87;  1
15; 4,90;-7,220434e-02;0,25;0,73;0,87;  1
15; 6,15; 2,069352e-02;0,25;0,73;0,87;  1
15; 6,95;-1,413475e+00;0,25;0,73;0,87;  1
15; 7,15;-2,760897e+00;0,25;0,73;0,87;  1
15; 7,30;-2,847878e+00;0,25;0,73;0,87;  1
15; 7,55;-3,293130e+00;0,25;0,73;0,87;  1
15; 7,65;-4,136715e+00;0,25;0,73;0,87;  1
15; 7,80;-4,232869e+00;0,25;0,73;0,87;  1
15; 8,30;-3,991406e+00;0,25;0,73;0,87;  1
15; 8,70;-4,729819e+00;0,25;0,73;0,87;  1
15; 9,30;-3,757054e+00;0,25;0,73;0,87;  1
15; 9,45;-2,410762e+00;0,25;0,73;0,87;  1
15; 9,95;-1,241848e+00;0,25;0,73;0,87;  1
15;10,00;-2,087522e+00;0,25;0,73;0,87;  1
