ID;Timestamp;Output;a;b;sigma;ID_dataset
3; 2,65; 14,209453121;3,17;0,03;0,03; 1
3; 4,55; 10,872045381;3,17;0,03;0,03; 1
3; 4,60; 10,975892399;3,17;0,03;0,03; 1
3; 4,75; 11,568799186;3,17;0,03;0,03; 1
3; 5,05; 12,801299531;3,17;0,03;0,03; 1
3; 5,35; 13,727412264;3,17;0,03;0,03; 1
3; 5,50; 14,005927238;3,17;0,03;0,03; 1
3; 5,70; 14,041651614;3,17;0,03;0,03; 1
3; 6,05; 13,349454331;3,17;0,03;0,03; 1
3; 6,10; 13,188470354;3,17;0,03;0,03; 1
3; 6,50; 11,283738763;3,17;0,03;0,03; 1
3; 6,70; 10,099722313;3,17;0,03;0,03; 1
3; 6,85;  9,339977593;3,17;0,03;0,03; 1
3; 7,00;  8,643424012;3,17;0,03;0,03; 1
3; 7,35;  7,639345281;3,17;0,03;0,03; 1
3; 7,45;  7,542962668;3,17;0,03;0,03; 1
3; 7,90;  8,046031655;3,17;0,03;0,03; 1
3; 7,95;  8,195374185;3,17;0,03;0,03; 1
3; 8,00;  8,282853700;3,17;0,03;0,03; 1
3; 8,30;  8,980459897;3,17;0,03;0,03; 1
3; 8,55;  9,471632561;3,17;0,03;0,03; 1
3; 9,00;  9,913789035;3,17;0,03;0,03; 1
4; 0,05; 15,685195791;4,26;1,43;0,31; 1
4; 0,20; 17,022964927;4,26;1,43;0,31; 1
4; 0,40; 17,672195920;4,26;1,43;0,31; 1
4; 1,35; 19,209472526;4,26;1,43;0,31; 1
4; 1,45; 19,779404496;4,26;1,43;0,31; 1
4; 1,60; 19,837649380;4,26;1,43;0,31; 1
4; 1,75; 19,399483989;4,26;1,43;0,31; 1
4; 2,20; 18,847369902;4,26;1,43;0,31; 1
4; 2,65; 18,083662307;4,26;1,43;0,31; 1
4; 4,55; 18,102822340;4,26;1,43;0,31; 1
4; 4,60; 18,633725091;4,26;1,43;0,31; 1
4; 4,75; 18,450666782;4,26;1,43;0,31; 1
4; 5,05; 18,203127176;4,26;1,43;0,31; 1
4; 5,35; 17,726755973;4,26;1,43;0,31; 1
4; 5,50; 17,536047558;4,26;1,43;0,31; 1
4; 5,70; 17,889559253;4,26;1,43;0,31; 1
4; 6,05; 17,632574339;4,26;1,43;0,31; 1
4; 6,10; 17,402897529;4,26;1,43;0,31; 1
4; 6,50; 18,044952584;4,26;1,43;0,31; 1
4; 6,70; 18,528754458;4,26;1,43;0,31; 1
4; 6,85; 19,349303710;4,26;1,43;0,31; 1
4; 7,00; 19,919008851;4,26;1,43;0,31; 1
4; 7,35; 20,756740097;4,26;1,43;0,31; 1
4; 7,45; 20,437022863;4,26;1,43;0,31; 1
4; 7,90; 22,273884936;4,26;1,43;0,31; 1
4; 7,95; 22,025589279;4,26;1,43;0,31; 1
4; 8,00; 22,842062583;4,26;1,43;0,31; 1
4; 8,30; 23,476620940;4,26;1,43;0,31; 1
4; 8,55; 24,297327652;4,26;1,43;0,31; 1
4; 9,00; 24,239319256;4,26;1,43;0,31; 1
5; 0,05; 10,713515917;2,53;0,41;0,72; 1
5; 0,20;  9,572925640;2,53;0,41;0,72; 1
5; 0,40;  9,909618586;2,53;0,41;0,72; 1
5; 1,35; 10,706522961;2,53;0,41;0,72; 1
5; 1,45;  9,492119987;2,53;0,41;0,72; 1
5; 1,60; 10,031361914;2,53;0,41;0,72; 1
5; 1,75;  8,919036404;2,53;0,41;0,72; 1
5; 2,20;  6,981227785;2,53;0,41;0,72; 1
5; 2,65;  6,693034842;2,53;0,41;0,72; 1
5; 4,55;  8,537608282;2,53;0,41;0,72; 1
5; 4,60;  9,110953080;2,53;0,41;0,72; 1
5; 4,75;  9,646199491;2,53;0,41;0,72; 1
5; 5,05; 10,679122886;2,53;0,41;0,72; 1
5; 5,35; 11,527765985;2,53;0,41;0,72; 1
5; 5,50; 13,506468921;2,53;0,41;0,72; 1
5; 5,70; 11,700655382;2,53;0,41;0,72; 1
5; 6,05; 13,241271469;2,53;0,41;0,72; 1
5; 6,10; 13,896731782;2,53;0,41;0,72; 1
5; 6,50; 15,550413690;2,53;0,41;0,72; 1
5; 6,70; 14,764975445;2,53;0,41;0,72; 1
5; 6,85; 15,837631250;2,53;0,41;0,72; 1
5; 7,00; 14,019219084;2,53;0,41;0,72; 1
5; 7,35; 16,943560630;2,53;0,41;0,72; 1
5; 7,45; 15,633727103;2,53;0,41;0,72; 1
5; 7,90; 17,061471510;2,53;0,41;0,72; 1
5; 7,95; 16,588032340;2,53;0,41;0,72; 1
5; 8,00; 17,607499516;2,53;0,41;0,72; 1
5; 8,30; 19,464051815;2,53;0,41;0,72; 1
5; 8,55; 20,313881462;2,53;0,41;0,72; 1
5; 9,00; 17,998558634;2,53;0,41;0,72; 1
6; 0,05;  5,488813724;3,43;1,36;0,92; 1
6; 0,20;  5,638265696;3,43;1,36;0,92; 1
6; 0,40;  4,204490589;3,43;1,36;0,92; 1
6; 1,35;  4,424254402;3,43;1,36;0,92; 1
6; 1,45;  3,101262470;3,43;1,36;0,92; 1
6; 1,60;  6,386723657;3,43;1,36;0,92; 1
6; 1,75;  6,722037632;3,43;1,36;0,92; 1
6; 2,20;  5,371075816;3,43;1,36;0,92; 1
6; 2,65;  3,115421444;3,43;1,36;0,92; 1
6; 4,55; -0,401615737;3,43;1,36;0,92; 1
6; 4,60;  0,908563234;3,43;1,36;0,92; 1
6; 4,75; -0,856352623;3,43;1,36;0,92; 1
6; 5,05;  0,248201811;3,43;1,36;0,92; 1
6; 5,35; -1,020213436;3,43;1,36;0,92; 1
6; 5,50;  0,585055775;3,43;1,36;0,92; 1
6; 5,70;  0,660816745;3,43;1,36;0,92; 1
6; 6,05;  1,815938021;3,43;1,36;0,92; 1
6; 6,10;  4,183120316;3,43;1,36;0,92; 1
6; 6,50;  4,853334901;3,43;1,36;0,92; 1
6; 6,70;  4,857637710;3,43;1,36;0,92; 1
6; 6,85;  5,849547099;3,43;1,36;0,92; 1
6; 7,00;  7,346703450;3,43;1,36;0,92; 1
6; 7,35; 10,510067995;3,43;1,36;0,92; 1
6; 7,45; 10,017379071;3,43;1,36;0,92; 1
6; 7,90; 12,356895549;3,43;1,36;0,92; 1
6; 7,95; 11,042892690;3,43;1,36;0,92; 1
6; 8,00; 12,676421456;3,43;1,36;0,92; 1
6; 8,30; 14,349544836;3,43;1,36;0,92; 1
6; 8,55; 13,573890191;3,43;1,36;0,92; 1
6; 9,00; 18,548083719;3,43;1,36;0,92; 1
7; 0,05;  8,907074527;0,06;0,44;0,06; 1
7; 0,20;  8,826524292;0,06;0,44;0,06; 1
7; 0,40;  9,032244462;0,06;0,44;0,06; 1
7; 1,35;  9,795582736;0,06;0,44;0,06; 1
7; 1,45; 10,031318797;0,06;0,44;0,06; 1
7; 1,60; 10,148681212;0,06;0,44;0,06; 1
7; 1,75; 10,175236163;0,06;0,44;0,06; 1
7; 2,20; 10,763080190;0,06;0,44;0,06; 1
7; 2,65; 11,252219030;0,06;0,44;0,06; 1
7; 4,55; 13,063472045;0,06;0,44;0,06; 1
7; 4,60; 13,011855834;0,06;0,44;0,06; 1
7; 4,75; 12,948467027;0,06;0,44;0,06; 1
7; 5,05; 12,854812272;0,06;0,44;0,06; 1
7; 5,35; 12,566419983;0,06;0,44;0,06; 1
7; 5,50; 12,380835585;0,06;0,44;0,06; 1
7; 5,70; 12,277705493;0,06;0,44;0,06; 1
7; 6,05; 11,762250034;0,06;0,44;0,06; 1
7; 6,10; 11,726957958;0,06;0,44;0,06; 1
7; 6,50; 11,562687021;0,06;0,44;0,06; 1
7; 6,70; 11,781924712;0,06;0,44;0,06; 1
7; 6,85; 12,023075043;0,06;0,44;0,06; 1
7; 7,00; 12,105456706;0,06;0,44;0,06; 1
7; 7,35; 13,071431760;0,06;0,44;0,06; 1
7; 7,45; 13,308568533;0,06;0,44;0,06; 1
7; 7,90; 14,878024324;0,06;0,44;0,06; 1
7; 7,95; 15,027459374;0,06;0,44;0,06; 1
7; 8,00; 15,118092381;0,06;0,44;0,06; 1
7; 8,30; 16,022805852;0,06;0,44;0,06; 1
7; 8,55; 16,460800917;0,06;0,44;0,06; 1
7; 9,00; 17,311876605;0,06;0,44;0,06; 1
8; 0,05;  9,005783027;1,40;0,90;0,63; 1
8; 0,20;  9,804607929;1,40;0,90;0,63; 1
8; 0,40;  7,670024407;1,40;0,90;0,63; 1
8; 1,35;  8,036904910;1,40;0,90;0,63; 1
8; 1,45;  6,605706412;1,40;0,90;0,63; 1
8; 1,60;  6,363384511;1,40;0,90;0,63; 1
8; 1,75;  8,916410209;1,40;0,90;0,63; 1
8; 2,20;  8,111981568;1,40;0,90;0,63; 1
8; 2,65;  8,788718759;1,40;0,90;0,63; 1
8; 4,55; 13,301412480;1,40;0,90;0,63; 1
8; 4,60; 14,478031755;1,40;0,90;0,63; 1
8; 4,75; 14,196177563;1,40;0,90;0,63; 1
8; 5,05; 14,047288202;1,40;0,90;0,63; 1
8; 5,35; 13,296068094;1,40;0,90;0,63; 1
8; 5,50; 15,328830445;1,40;0,90;0,63; 1
8; 5,70; 13,287301384;1,40;0,90;0,63; 1
8; 6,05; 14,662056583;1,40;0,90;0,63; 1
8; 6,10; 13,766995947;1,40;0,90;0,63; 1
8; 6,50; 13,861041224;1,40;0,90;0,63; 1
8; 6,70; 14,966697928;1,40;0,90;0,63; 1
8; 6,85; 14,902540911;1,40;0,90;0,63; 1
8; 7,00; 13,083130414;1,40;0,90;0,63; 1
8; 7,35; 13,663236456;1,40;0,90;0,63; 1
8; 7,45; 14,458271284;1,40;0,90;0,63; 1
8; 7,90; 14,074189030;1,40;0,90;0,63; 1
8; 7,95; 13,819892213;1,40;0,90;0,63; 1
8; 8,00; 13,907197174;1,40;0,90;0,63; 1
8; 8,30; 14,613989547;1,40;0,90;0,63; 1
8; 8,55; 13,506599926;1,40;0,90;0,63; 1
8; 9,00; 14,770696406;1,40;0,90;0,63; 1
9; 0,05;  7,497433295;3,69;0,78;0,62; 1
9; 0,20;  6,299883265;3,69;0,78;0,62; 1
9; 0,40;  4,301441226;3,69;0,78;0,62; 1
9; 1,35; -0,996789394;3,69;0,78;0,62; 1
9; 1,45; -0,676650568;3,69;0,78;0,62; 1
9; 1,60; -0,503878901;3,69;0,78;0,62; 1
9; 1,75;  1,245840786;3,69;0,78;0,62; 1
9; 2,20;  2,436708480;3,69;0,78;0,62; 1
9; 2,65;  4,861161161;3,69;0,78;0,62; 1
9; 4,55;  8,126107363;3,69;0,78;0,62; 1
9; 4,60;  8,898774997;3,69;0,78;0,62; 1
9; 4,75; 10,030594926;3,69;0,78;0,62; 1
9; 5,05; 10,613435885;3,69;0,78;0,62; 1
9; 5,35; 11,802771785;3,69;0,78;0,62; 1
9; 5,50; 12,407574419;3,69;0,78;0,62; 1
9; 5,70; 13,941003569;3,69;0,78;0,62; 1
9; 6,05; 13,912027307;3,69;0,78;0,62; 1
9; 6,10; 14,842765527;3,69;0,78;0,62; 1
9; 6,50; 15,706094296;3,69;0,78;0,62; 1
9; 6,70; 14,536087669;3,69;0,78;0,62; 1
9; 6,85; 15,329328099;3,69;0,78;0,62; 1
9; 7,00; 15,129989588;3,69;0,78;0,62; 1
9; 7,35; 15,134610385;3,69;0,78;0,62; 1
9; 7,45; 14,794485500;3,69;0,78;0,62; 1
9; 7,90; 12,668652480;3,69;0,78;0,62; 1
9; 7,95; 12,558948649;3,69;0,78;0,62; 1
9; 8,00; 11,830743425;3,69;0,78;0,62; 1
9; 8,30; 10,978173883;3,69;0,78;0,62; 1
9; 8,55;  9,587189289;3,69;0,78;0,62; 1
9; 9,00;  8,618259477;3,69;0,78;0,62; 1
10; 0,05;  8,238608418;0,56;0,54;0,80; 1
10; 0,20;  7,102716690;0,56;0,54;0,80; 1
10; 0,40;  7,955171251;0,56;0,54;0,80; 1
10; 1,35;  8,279947099;0,56;0,54;0,80; 1
10; 1,45;  7,302390642;0,56;0,54;0,80; 1
10; 1,60;  9,898010197;0,56;0,54;0,80; 1
10; 1,75;  8,285302160;0,56;0,54;0,80; 1
10; 2,20;  8,937974457;0,56;0,54;0,80; 1
10; 2,65; 10,648585218;0,56;0,54;0,80; 1
10; 4,55; 11,764268102;0,56;0,54;0,80; 1
10; 4,60; 10,370892182;0,56;0,54;0,80; 1
10; 4,75; 11,078600378;0,56;0,54;0,80; 1
10; 5,05; 11,519986762;0,56;0,54;0,80; 1
10; 5,35; 10,511371558;0,56;0,54;0,80; 1
10; 5,50; 11,986376705;0,56;0,54;0,80; 1
10; 5,70;  9,383539275;0,56;0,54;0,80; 1
10; 6,05; 10,688372845;0,56;0,54;0,80; 1
10; 6,10; 11,768759861;0,56;0,54;0,80; 1
10; 6,50; 12,447728279;0,56;0,54;0,80; 1
10; 6,70; 11,974366585;0,56;0,54;0,80; 1
10; 6,85; 11,645177351;0,56;0,54;0,80; 1
10; 7,00; 13,298109792;0,56;0,54;0,80; 1
10; 7,35; 11,451617500;0,56;0,54;0,80; 1
10; 7,45; 13,307857420;0,56;0,54;0,80; 1
10; 7,90; 13,009063650;0,56;0,54;0,80; 1
10; 7,95; 13,883481247;0,56;0,54;0,80; 1
10; 8,00; 12,326936116;0,56;0,54;0,80; 1
10; 8,30; 15,484468682;0,56;0,54;0,80; 1
10; 8,55; 14,933483490;0,56;0,54;0,80; 1
10; 9,00; 13,925671941;0,56;0,54;0,80; 1
11; 0,05; 11,370687806;0,50;0,82;0,97; 1
11; 0,20; 12,210409657;0,50;0,82;0,97; 1
11; 0,40; 13,243725093;0,50;0,82;0,97; 1
11; 1,35; 12,404879975;0,50;0,82;0,97; 1
11; 1,45; 13,300362866;0,50;0,82;0,97; 1
11; 1,60; 12,788281054;0,50;0,82;0,97; 1
11; 1,75; 11,540259193;0,50;0,82;0,97; 1
11; 2,20; 12,553382497;0,50;0,82;0,97; 1
11; 2,65; 14,133954075;0,50;0,82;0,97; 1
11; 4,55; 11,511182234;0,50;0,82;0,97; 1
11; 4,60; 13,317915752;0,50;0,82;0,97; 1
11; 4,75; 12,776590278;0,50;0,82;0,97; 1
11; 5,05; 13,610130420;0,50;0,82;0,97; 1
11; 5,35; 13,300290760;0,50;0,82;0,97; 1
11; 5,50; 12,770973024;0,50;0,82;0,97; 1
11; 5,70; 13,806748106;0,50;0,82;0,97; 1
11; 6,05; 10,698485991;0,50;0,82;0,97; 1
11; 6,10; 13,040486684;0,50;0,82;0,97; 1
11; 6,50; 10,516166119;0,50;0,82;0,97; 1
11; 6,70; 12,613118630;0,50;0,82;0,97; 1
11; 6,85; 12,151386820;0,50;0,82;0,97; 1
11; 7,00; 13,047467866;0,50;0,82;0,97; 1
11; 7,35; 12,386160296;0,50;0,82;0,97; 1
11; 7,45; 10,870461648;0,50;0,82;0,97; 1
11; 7,90; 10,947935651;0,50;0,82;0,97; 1
11; 7,95; 13,488737880;0,50;0,82;0,97; 1
11; 8,00; 12,963580679;0,50;0,82;0,97; 1
11; 8,30; 12,949484210;0,50;0,82;0,97; 1
11; 8,55; 13,640981335;0,50;0,82;0,97; 1
11; 9,00; 14,158935600;0,50;0,82;0,97; 1
12; 0,05;  6,283137108;2,19;1,40;0,18; 1
12; 0,20;  6,275687156;2,19;1,40;0,18; 1
12; 0,40;  6,114468500;2,19;1,40;0,18; 1
12; 1,35;  6,649467635;2,19;1,40;0,18; 1
12; 1,45;  7,374407693;2,19;1,40;0,18; 1
12; 1,60;  7,725424312;2,19;1,40;0,18; 1
12; 1,75;  7,709336272;2,19;1,40;0,18; 1
12; 2,20;  8,334329832;2,19;1,40;0,18; 1
12; 2,65;  9,307368013;2,19;1,40;0,18; 1
12; 4,55; 12,292176412;2,19;1,40;0,18; 1
12; 4,60; 12,258509643;2,19;1,40;0,18; 1
12; 4,75; 12,520457405;2,19;1,40;0,18; 1
12; 5,05; 12,924892678;2,19;1,40;0,18; 1
12; 5,35; 13,378297023;2,19;1,40;0,18; 1
12; 5,50; 13,635497218;2,19;1,40;0,18; 1
12; 5,70; 13,201307339;2,19;1,40;0,18; 1
12; 6,05; 14,159825331;2,19;1,40;0,18; 1
12; 6,10; 14,292710838;2,19;1,40;0,18; 1
12; 6,50; 13,709459264;2,19;1,40;0,18; 1
12; 6,70; 13,780317988;2,19;1,40;0,18; 1
12; 6,85; 14,022337315;2,19;1,40;0,18; 1
12; 7,00; 13,822404105;2,19;1,40;0,18; 1
12; 7,35; 13,925893218;2,19;1,40;0,18; 1
12; 7,45; 13,734926922;2,19;1,40;0,18; 1
12; 7,90; 13,199583310;2,19;1,40;0,18; 1
12; 7,95; 13,495354319;2,19;1,40;0,18; 1
12; 8,00; 13,179048105;2,19;1,40;0,18; 1
12; 8,30; 13,292235373;2,19;1,40;0,18; 1
12; 8,55; 13,273984155;2,19;1,40;0,18; 1
12; 9,00; 13,289628229;2,19;1,40;0,18; 1
13; 0,05;  2,356852691;4,59;1,60;0,50; 1
13; 0,20;  3,001278915;4,59;1,60;0,50; 1
13; 0,40;  0,996674027;4,59;1,60;0,50; 1
13; 1,35;  4,433350632;4,59;1,60;0,50; 1
13; 1,45;  4,390863431;4,59;1,60;0,50; 1
13; 1,60;  4,786889015;4,59;1,60;0,50; 1
13; 1,75;  6,053731116;4,59;1,60;0,50; 1
13; 2,20; 11,470929712;4,59;1,60;0,50; 1
13; 2,65; 17,243207163;4,59;1,60;0,50; 1
13; 4,55; 27,724823982;4,59;1,60;0,50; 1
13; 4,60; 28,161645220;4,59;1,60;0,50; 1
13; 4,75; 27,964848831;4,59;1,60;0,50; 1
13; 5,05; 26,827186020;4,59;1,60;0,50; 1
13; 5,35; 26,959031099;4,59;1,60;0,50; 1
13; 5,50; 26,257228068;4,59;1,60;0,50; 1
13; 5,70; 25,616908232;4,59;1,60;0,50; 1
13; 6,05; 25,028926534;4,59;1,60;0,50; 1
13; 6,10; 24,769711641;4,59;1,60;0,50; 1
13; 6,50; 23,172758107;4,59;1,60;0,50; 1
13; 6,70; 23,357618859;4,59;1,60;0,50; 1
13; 6,85; 22,536311236;4,59;1,60;0,50; 1
13; 7,00; 23,180767889;4,59;1,60;0,50; 1
13; 7,35; 22,615207674;4,59;1,60;0,50; 1
13; 7,45; 23,107953118;4,59;1,60;0,50; 1
13; 7,90; 23,585061919;4,59;1,60;0,50; 1
13; 7,95; 23,349378760;4,59;1,60;0,50; 1
13; 8,00; 23,805192251;4,59;1,60;0,50; 1
13; 8,30; 24,463960319;4,59;1,60;0,50; 1
13; 8,55; 24,636464405;4,59;1,60;0,50; 1
13; 9,00; 26,420428973;4,59;1,60;0,50; 1
14; 0,05; 14,865504152;4,59;0,70;0,25; 1
14; 0,20; 14,331022709;4,59;0,70;0,25; 1
14; 0,40; 13,916976757;4,59;0,70;0,25; 1
14; 1,35; 11,384083745;4,59;0,70;0,25; 1
14; 1,45; 11,010141030;4,59;0,70;0,25; 1
14; 1,60; 10,915159406;4,59;0,70;0,25; 1
14; 1,75; 10,839686779;4,59;0,70;0,25; 1
14; 2,20; 11,602497695;4,59;0,70;0,25; 1
14; 2,65; 12,382127585;4,59;0,70;0,25; 1
14; 4,55; 11,786916324;4,59;0,70;0,25; 1
14; 4,60; 11,718469325;4,59;0,70;0,25; 1
14; 4,75; 12,418527693;4,59;0,70;0,25; 1
14; 5,05; 13,274087692;4,59;0,70;0,25; 1
14; 5,35; 15,158767801;4,59;0,70;0,25; 1
14; 5,50; 16,083749629;4,59;0,70;0,25; 1
14; 5,70; 17,938653778;4,59;0,70;0,25; 1
14; 6,05; 18,897225579;4,59;0,70;0,25; 1
14; 6,10; 19,791761998;4,59;0,70;0,25; 1
14; 6,50; 21,238538004;4,59;0,70;0,25; 1
14; 6,70; 21,496756078;4,59;0,70;0,25; 1
14; 6,85; 22,044750800;4,59;0,70;0,25; 1
14; 7,00; 22,177009856;4,59;0,70;0,25; 1
14; 7,35; 23,201586702;4,59;0,70;0,25; 1
14; 7,45; 23,691850064;4,59;0,70;0,25; 1
14; 7,90; 25,200727444;4,59;0,70;0,25; 1
14; 7,95; 25,312961564;4,59;0,70;0,25; 1
14; 8,00; 25,851183360;4,59;0,70;0,25; 1
14; 8,30; 26,336902893;4,59;0,70;0,25; 1
14; 8,55; 26,497217505;4,59;0,70;0,25; 1
14; 9,00; 25,064789315;4,59;0,70;0,25; 1
15; 0,05;  9,838569110;1,10;1,72;0,93; 1
15; 0,20;  8,126109414;1,10;1,72;0,93; 1
15; 0,40;  9,425350479;1,10;1,72;0,93; 1
15; 1,35;  9,981618017;1,10;1,72;0,93; 1
15; 1,45;  9,816255746;1,10;1,72;0,93; 1
15; 1,60;  9,289043882;1,10;1,72;0,93; 1
15; 1,75;  8,428348335;1,10;1,72;0,93; 1
15; 2,20; 10,582000388;1,10;1,72;0,93; 1
15; 2,65;  9,599928272;1,10;1,72;0,93; 1
15; 4,55;  9,801636170;1,10;1,72;0,93; 1
15; 4,60; 11,489791072;1,10;1,72;0,93; 1
15; 4,75;  9,694378089;1,10;1,72;0,93; 1
15; 5,05; 10,854968929;1,10;1,72;0,93; 1
15; 5,35; 10,414134974;1,10;1,72;0,93; 1
15; 5,50;  9,077027905;1,10;1,72;0,93; 1
15; 5,70; 11,294449408;1,10;1,72;0,93; 1
15; 6,05;  9,514107751;1,10;1,72;0,93; 1
15; 6,10; 11,171314880;1,10;1,72;0,93; 1
15; 6,50;  9,624732983;1,10;1,72;0,93; 1
15; 6,70;  9,602133262;1,10;1,72;0,93; 1
15; 6,85; 10,189557444;1,10;1,72;0,93; 1
15; 7,00;  9,991470093;1,10;1,72;0,93; 1
15; 7,35; 10,328238887;1,10;1,72;0,93; 1
15; 7,45;  9,960343780;1,10;1,72;0,93; 1
15; 7,90; 10,269420587;1,10;1,72;0,93; 1
15; 7,95; 12,045053210;1,10;1,72;0,93; 1
15; 8,00; 10,803620874;1,10;1,72;0,93; 1
15; 8,30; 10,771586163;1,10;1,72;0,93; 1
15; 8,55; 12,022762286;1,10;1,72;0,93; 1
15; 9,00; 12,595236612;1,10;1,72;0,93; 1
16; 0,05;  6,942506840;0,07;1,05;0,39; 1
16; 0,20;  7,965741482;0,07;1,05;0,39; 1
16; 0,40;  7,315607549;0,07;1,05;0,39; 1
16; 1,35;  8,316422526;0,07;1,05;0,39; 1
16; 1,45;  8,314738987;0,07;1,05;0,39; 1
16; 1,60;  9,019636307;0,07;1,05;0,39; 1
16; 1,75;  8,987684919;0,07;1,05;0,39; 1
16; 2,20;  9,732418177;0,07;1,05;0,39; 1
16; 2,65; 10,509860810;0,07;1,05;0,39; 1
16; 4,55; 13,144960733;0,07;1,05;0,39; 1
16; 4,60; 12,595136889;0,07;1,05;0,39; 1
16; 4,75; 13,716778941;0,07;1,05;0,39; 1
16; 5,05; 13,470325207;0,07;1,05;0,39; 1
16; 5,35; 13,977835507;0,07;1,05;0,39; 1
16; 5,50; 14,606066705;0,07;1,05;0,39; 1
16; 5,70; 13,519737740;0,07;1,05;0,39; 1
16; 6,05; 14,523268515;0,07;1,05;0,39; 1
16; 6,10; 14,648067862;0,07;1,05;0,39; 1
16; 6,50; 14,741590098;0,07;1,05;0,39; 1
16; 6,70; 14,749208211;0,07;1,05;0,39; 1
16; 6,85; 15,383189286;0,07;1,05;0,39; 1
16; 7,00; 14,680921641;0,07;1,05;0,39; 1
16; 7,35; 14,976975625;0,07;1,05;0,39; 1
16; 7,45; 15,462667553;0,07;1,05;0,39; 1
16; 7,90; 16,064142793;0,07;1,05;0,39; 1
16; 7,95; 16,485179266;0,07;1,05;0,39; 1
16; 8,00; 16,525209924;0,07;1,05;0,39; 1
16; 8,30; 16,576084860;0,07;1,05;0,39; 1
16; 8,55; 16,746120121;0,07;1,05;0,39; 1
16; 9,00; 18,072400984;0,07;1,05;0,39; 1
